Entidad,Homicidios,Fecha
Baja California,3,2020-10-22
Baja California Sur,0,2020-10-22
Campeche,1,2020-10-22
Chiapas,0,2020-10-22
Chihuahua,7,2020-10-22
Ciudad de México,0,2020-10-22
Coahuila,1,2020-10-22
Colima,3,2020-10-22
Durango,0,2020-10-22
Estado de México,10,2020-10-22
Guanajuato,21,2020-10-22
Guerrero,2,2020-10-22
Hidalgo,2,2020-10-22
Jalisco,6,2020-10-22
Michoacán,19,2020-10-22
Nayarit,0,2020-10-22
Nuevo León,1,2020-10-22
Oaxaca,2,2020-10-22
Puebla,2,2020-10-22
Querétaro,0,2020-10-22
Quintana Roo,0,2020-10-22
San Luis Potosí,0,2020-10-22
Sinaloa,3,2020-10-22
Sonora,1,2020-10-22
Tabasco,2,2020-10-22
Tamaulipas,1,2020-10-22
Tlaxcala,0,2020-10-22
Veracruz,5,2020-10-22
Yucatán,0,2020-10-22
Zacatecas,4,2020-10-22
