Entidad,Homicidios,Fecha
Baja California,7,2020-10-26
Baja California Sur,0,2020-10-26
Campeche,0,2020-10-26
Chiapas,3,2020-10-26
Chihuahua,3,2020-10-26
Ciudad de México,2,2020-10-26
Coahuila,0,2020-10-26
Colima,3,2020-10-26
Durango,0,2020-10-26
Estado de México,9,2020-10-26
Guanajuato,13,2020-10-26
Guerrero,5,2020-10-26
Hidalgo,1,2020-10-26
Jalisco,11,2020-10-26
Michoacán,6,2020-10-26
Nayarit,0,2020-10-26
Nuevo León,1,2020-10-26
Oaxaca,1,2020-10-26
Puebla,5,2020-10-26
Querétaro,1,2020-10-26
Quintana Roo,1,2020-10-26
San Luis Potosí,1,2020-10-26
Sinaloa,1,2020-10-26
Sonora,2,2020-10-26
Tabasco,1,2020-10-26
Tamaulipas,1,2020-10-26
Tlaxcala,0,2020-10-26
Veracruz,4,2020-10-26
Yucatán,0,2020-10-26
Zacatecas,5,2020-10-26
