Entidad,Homicidios,Fecha
Baja California,4,2020-10-19
Baja California Sur,0,2020-10-19
Campeche,0,2020-10-19
Chiapas,3,2020-10-19
Chihuahua,5,2020-10-19
Ciudad de México,4,2020-10-19
Coahuila,0,2020-10-19
Colima,0,2020-10-19
Durango,0,2020-10-19
Estado de México,6,2020-10-19
Guanajuato,8,2020-10-19
Guerrero,4,2020-10-19
Hidalgo,0,2020-10-19
Jalisco,7,2020-10-19
Michoacán,17,2020-10-19
Nayarit,0,2020-10-19
Nuevo León,4,2020-10-19
Oaxaca,2,2020-10-19
Puebla,0,2020-10-19
Querétaro,0,2020-10-19
Quintana Roo,1,2020-10-19
San Luis Potosí,0,2020-10-19
Sinaloa,1,2020-10-19
Sonora,3,2020-10-19
Tabasco,0,2020-10-19
Tamaulipas,1,2020-10-19
Tlaxcala,0,2020-10-19
Veracruz,1,2020-10-19
Yucatán,0,2020-10-19
Zacatecas,2,2020-10-19
