Entidad,Homicidios,Fecha
Aguascalientes,0,2020-11-28
Baja California,3,2020-11-28
Baja California Sur,0,2020-11-28
Campeche,0,2020-11-28
Chiapas,2,2020-11-28
Chihuahua,4,2020-11-28
Ciudad de México,5,2020-11-28
Coahuila,1,2020-11-28
Colima,4,2020-11-28
Durango,1,2020-11-28
Estado de México,6,2020-11-28
Guanajuato,10,2020-11-28
Guerrero,0,2020-11-28
Hidalgo,1,2020-11-28
Jalisco,5,2020-11-28
Michoacán,4,2020-11-28
Morelos,3,2020-11-28
Nayarit,0,2020-11-28
Nuevo León,0,2020-11-28
Oaxaca,1,2020-11-28
Puebla,0,2020-11-28
Querétaro,0,2020-11-28
Quintana Roo,1,2020-11-28
San Luis Potosí,0,2020-11-28
Sinaloa,2,2020-11-28
Sonora,2,2020-11-28
Tabasco,1,2020-11-28
Tamaulipas,0,2020-11-28
Tlaxcala,0,2020-11-28
Veracruz,2,2020-11-28
Yucatán,0,2020-11-28
Zacatecas,3,2020-11-28
