Entidad,Homicidios,Fecha
Aguascalientes,0,2020-11-20
Baja California,10,2020-11-20
Baja California Sur,0,2020-11-20
Campeche,0,2020-11-20
Chiapas,0,2020-11-20
Chihuahua,2,2020-11-20
Ciudad de México,0,2020-11-20
Coahuila,0,2020-11-20
Colima,0,2020-11-20
Durango,0,2020-11-20
Estado de México,5,2020-11-20
Guanajuato,6,2020-11-20
Guerrero,0,2020-11-20
Hidalgo,1,2020-11-20
Jalisco,5,2020-11-20
Michoacán,7,2020-11-20
Morelos,0,2020-11-20
Nayarit,0,2020-11-20
Nuevo León,2,2020-11-20
Oaxaca,1,2020-11-20
Puebla,5,2020-11-20
Querétaro,0,2020-11-20
Quintana Roo,1,2020-11-20
San Luis Potosí,1,2020-11-20
Sinaloa,1,2020-11-20
Sonora,2,2020-11-20
Tabasco,0,2020-11-20
Tamaulipas,6,2020-11-20
Tlaxcala,0,2020-11-20
Veracruz,1,2020-11-20
Yucatán,0,2020-11-20
Zacatecas,1,2020-11-20
