Entidad,Homicidios,Fecha
Aguascalientes,1,2020-11-22
Baja California,10,2020-11-22
Baja California Sur,0,2020-11-22
Campeche,0,2020-11-22
Chiapas,1,2020-11-22
Chihuahua,0,2020-11-22
Ciudad de México,1,2020-11-22
Coahuila,2,2020-11-22
Colima,0,2020-11-22
Durango,0,2020-11-22
Estado de México,10,2020-11-22
Guanajuato,19,2020-11-22
Guerrero,2,2020-11-22
Hidalgo,0,2020-11-22
Jalisco,6,2020-11-22
Michoacán,5,2020-11-22
Morelos,1,2020-11-22
Nayarit,0,2020-11-22
Nuevo León,2,2020-11-22
Oaxaca,3,2020-11-22
Puebla,1,2020-11-22
Querétaro,0,2020-11-22
Quintana Roo,1,2020-11-22
San Luis Potosí,3,2020-11-22
Sinaloa,0,2020-11-22
Sonora,2,2020-11-22
Tabasco,2,2020-11-22
Tamaulipas,0,2020-11-22
Tlaxcala,1,2020-11-22
Veracruz,4,2020-11-22
Yucatán,0,2020-11-22
Zacatecas,12,2020-11-22
