Entidad,Homicidios,Fecha
Aguascalientes,0,2020-11-10
Baja California,5,2020-11-10
Baja California Sur,0,2020-11-10
Campeche,0,2020-11-10
Chiapas,3,2020-11-10
Chihuahua,0,2020-11-10
Ciudad de México,2,2020-11-10
Coahuila,0,2020-11-10
Colima,1,2020-11-10
Durango,0,2020-11-10
Estado de México,10,2020-11-10
Guanajuato,13,2020-11-10
Guerrero,5,2020-11-10
Hidalgo,0,2020-11-10
Jalisco,2,2020-11-10
Michoacán,7,2020-11-10
Morelos,2,2020-11-10
Nayarit,1,2020-11-10
Nuevo León,2,2020-11-10
Oaxaca,0,2020-11-10
Puebla,3,2020-11-10
Querétaro,1,2020-11-10
Quintana Roo,2,2020-11-10
San Luis Potosí,0,2020-11-10
Sinaloa,3,2020-11-10
Sonora,1,2020-11-10
Tabasco,0,2020-11-10
Tamaulipas,0,2020-11-10
Tlaxcala,1,2020-11-10
Veracruz,2,2020-11-10
Yucatán,0,2020-11-10
Zacatecas,5,2020-11-10
