Entidad,Homicidios,Fecha
Aguascalientes,0,2020-11-15
Baja California,3,2020-11-15
Baja California Sur,0,2020-11-15
Campeche,0,2020-11-15
Chiapas,0,2020-11-15
Chihuahua,1,2020-11-15
Ciudad de México,7,2020-11-15
Coahuila,1,2020-11-15
Colima,1,2020-11-15
Durango,0,2020-11-15
Estado de México,11,2020-11-15
Guanajuato,14,2020-11-15
Guerrero,6,2020-11-15
Hidalgo,0,2020-11-15
Jalisco,1,2020-11-15
Michoacán,4,2020-11-15
Morelos,3,2020-11-15
Nayarit,0,2020-11-15
Nuevo León,0,2020-11-15
Oaxaca,1,2020-11-15
Puebla,0,2020-11-15
Querétaro,1,2020-11-15
Quintana Roo,0,2020-11-15
San Luis Potosí,1,2020-11-15
Sinaloa,3,2020-11-15
Sonora,1,2020-11-15
Tabasco,3,2020-11-15
Tamaulipas,0,2020-11-15
Tlaxcala,1,2020-11-15
Veracruz,3,2020-11-15
Yucatán,0,2020-11-15
Zacatecas,2,2020-11-15
