Entidad,Homicidios,Fecha
Aguascalientes,0,2020-11-18
Baja California,3,2020-11-18
Baja California Sur,2,2020-11-18
Campeche,0,2020-11-18
Chiapas,0,2020-11-18
Chihuahua,6,2020-11-18
Ciudad de México,3,2020-11-18
Coahuila,0,2020-11-18
Colima,1,2020-11-18
Durango,0,2020-11-18
Estado de México,7,2020-11-18
Guanajuato,8,2020-11-18
Guerrero,4,2020-11-18
Hidalgo,0,2020-11-18
Jalisco,4,2020-11-18
Michoacán,5,2020-11-18
Morelos,2,2020-11-18
Nayarit,0,2020-11-18
Nuevo León,2,2020-11-18
Oaxaca,3,2020-11-18
Puebla,1,2020-11-18
Querétaro,0,2020-11-18
Quintana Roo,0,2020-11-18
San Luis Potosí,0,2020-11-18
Sinaloa,1,2020-11-18
Sonora,1,2020-11-18
Tabasco,1,2020-11-18
Tamaulipas,0,2020-11-18
Tlaxcala,0,2020-11-18
Veracruz,1,2020-11-18
Yucatán,0,2020-11-18
Zacatecas,2,2020-11-18
