Entidad,Homicidios,Fecha
Aguascalientes,0,2020-11-14
Baja California,7,2020-11-14
Baja California Sur,0,2020-11-14
Campeche,0,2020-11-14
Chiapas,1,2020-11-14
Chihuahua,5,2020-11-14
Ciudad de México,7,2020-11-14
Coahuila,0,2020-11-14
Colima,2,2020-11-14
Durango,1,2020-11-14
Estado de México,10,2020-11-14
Guanajuato,13,2020-11-14
Guerrero,3,2020-11-14
Hidalgo,0,2020-11-14
Jalisco,4,2020-11-14
Michoacán,2,2020-11-14
Morelos,1,2020-11-14
Nayarit,0,2020-11-14
Nuevo León,3,2020-11-14
Oaxaca,1,2020-11-14
Puebla,5,2020-11-14
Querétaro,0,2020-11-14
Quintana Roo,3,2020-11-14
San Luis Potosí,1,2020-11-14
Sinaloa,1,2020-11-14
Sonora,0,2020-11-14
Tabasco,2,2020-11-14
Tamaulipas,1,2020-11-14
Tlaxcala,0,2020-11-14
Veracruz,2,2020-11-14
Yucatán,0,2020-11-14
Zacatecas,6,2020-11-14
