Entidad,Homicidios,Fecha
Aguascalientes,0,2020-11-23
Baja California,6,2020-11-23
Baja California Sur,0,2020-11-23
Campeche,0,2020-11-23
Chiapas,1,2020-11-23
Chihuahua,6,2020-11-23
Ciudad de México,4,2020-11-23
Coahuila,2,2020-11-23
Colima,1,2020-11-23
Durango,1,2020-11-23
Estado de México,3,2020-11-23
Guanajuato,13,2020-11-23
Guerrero,2,2020-11-23
Hidalgo,4,2020-11-23
Jalisco,3,2020-11-23
Michoacán,6,2020-11-23
Morelos,0,2020-11-23
Nayarit,0,2020-11-23
Nuevo León,7,2020-11-23
Oaxaca,3,2020-11-23
Puebla,3,2020-11-23
Querétaro,0,2020-11-23
Quintana Roo,1,2020-11-23
San Luis Potosí,1,2020-11-23
Sinaloa,0,2020-11-23
Sonora,4,2020-11-23
Tabasco,0,2020-11-23
Tamaulipas,0,2020-11-23
Tlaxcala,0,2020-11-23
Veracruz,0,2020-11-23
Yucatán,0,2020-11-23
Zacatecas,5,2020-11-23
