Entidad,Homicidios,Fecha
Aguascalientes,0,2020-11-13
Baja California,4,2020-11-13
Baja California Sur,0,2020-11-13
Campeche,0,2020-11-13
Chiapas,1,2020-11-13
Chihuahua,7,2020-11-13
Ciudad de México,0,2020-11-13
Coahuila,0,2020-11-13
Colima,1,2020-11-13
Durango,0,2020-11-13
Estado de México,5,2020-11-13
Guanajuato,8,2020-11-13
Guerrero,3,2020-11-13
Hidalgo,0,2020-11-13
Jalisco,4,2020-11-13
Michoacán,9,2020-11-13
Morelos,2,2020-11-13
Nayarit,0,2020-11-13
Nuevo León,4,2020-11-13
Oaxaca,1,2020-11-13
Puebla,2,2020-11-13
Querétaro,0,2020-11-13
Quintana Roo,0,2020-11-13
San Luis Potosí,1,2020-11-13
Sinaloa,1,2020-11-13
Sonora,2,2020-11-13
Tabasco,0,2020-11-13
Tamaulipas,1,2020-11-13
Tlaxcala,0,2020-11-13
Veracruz,4,2020-11-13
Yucatán,0,2020-11-13
Zacatecas,2,2020-11-13
