Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-04-08
Baja California,7.0,2020-04-08
Baja California Sur,0.0,2020-04-08
Campeche,0.0,2020-04-08
Chiapas,1.0,2020-04-08
Chihuahua,7.0,2020-04-08
Ciudad de México,2.0,2020-04-08
Coahuila,0.0,2020-04-08
Colima,0.0,2020-04-08
Durango,0.0,2020-04-08
Estado de México,4.0,2020-04-08
Guanajuato,7.0,2020-04-08
Guerrero,2.0,2020-04-08
Hidalgo,0.0,2020-04-08
Jalisco,12.0,2020-04-08
Michoacán,6.0,2020-04-08
Morelos,5.0,2020-04-08
Nayarit,0.0,2020-04-08
Nuevo León,1.0,2020-04-08
Oaxaca,1.0,2020-04-08
Puebla,2.0,2020-04-08
Querétaro,0.0,2020-04-08
Quintana Roo,2.0,2020-04-08
San Luis Potosí,0.0,2020-04-08
Sinaloa,0.0,2020-04-08
Sonora,2.0,2020-04-08
Tabasco,1.0,2020-04-08
Tamaulipas,0.0,2020-04-08
Tlaxcala,0.0,2020-04-08
Veracruz,12.0,2020-04-08
Yucatán,0.0,2020-04-08
Zacatecas,5.0,2020-04-08
Total,79.0,2020-04-08
