Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-04-19
Baja California,3.0,2020-04-19
Baja California Sur,0.0,2020-04-19
Campeche,0.0,2020-04-19
Chiapas,0.0,2020-04-19
Chihuahua,10.0,2020-04-19
Ciudad de México,9.0,2020-04-19
Coahuila,0.0,2020-04-19
Colima,2.0,2020-04-19
Durango,1.0,2020-04-19
Estado de México,12.0,2020-04-19
Guanajuato,9.0,2020-04-19
Guerrero,6.0,2020-04-19
Hidalgo,1.0,2020-04-19
Jalisco,5.0,2020-04-19
Michoacán,3.0,2020-04-19
Morelos,3.0,2020-04-19
Nayarit,0.0,2020-04-19
Nuevo León,5.0,2020-04-19
Oaxaca,9.0,2020-04-19
Puebla,2.0,2020-04-19
Querétaro,1.0,2020-04-19
Quintana Roo,1.0,2020-04-19
San Luis Potosí,1.0,2020-04-19
Sinaloa,2.0,2020-04-19
Sonora,5.0,2020-04-19
Tabasco,2.0,2020-04-19
Tamaulipas,4.0,2020-04-19
Tlaxcala,1.0,2020-04-19
Veracruz,2.0,2020-04-19
Yucatán,0.0,2020-04-19
Zacatecas,6.0,2020-04-19
Total,105.0,2020-04-19
