Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-04-17
Baja California,5.0,2020-04-17
Baja California Sur,0.0,2020-04-17
Campeche,0.0,2020-04-17
Chiapas,2.0,2020-04-17
Chihuahua,6.0,2020-04-17
Ciudad de México,1.0,2020-04-17
Coahuila,1.0,2020-04-17
Colima,3.0,2020-04-17
Durango,0.0,2020-04-17
Estado de México,7.0,2020-04-17
Guanajuato,10.0,2020-04-17
Guerrero,8.0,2020-04-17
Hidalgo,0.0,2020-04-17
Jalisco,5.0,2020-04-17
Michoacán,9.0,2020-04-17
Morelos,4.0,2020-04-17
Nayarit,0.0,2020-04-17
Nuevo León,1.0,2020-04-17
Oaxaca,1.0,2020-04-17
Puebla,3.0,2020-04-17
Querétaro,0.0,2020-04-17
Quintana Roo,0.0,2020-04-17
San Luis Potosí,0.0,2020-04-17
Sinaloa,0.0,2020-04-17
Sonora,1.0,2020-04-17
Tabasco,4.0,2020-04-17
Tamaulipas,0.0,2020-04-17
Tlaxcala,1.0,2020-04-17
Veracruz,3.0,2020-04-17
Yucatán,0.0,2020-04-17
Zacatecas,1.0,2020-04-17
Total,76.0,2020-04-17
