Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-04-16
Baja California,6.0,2020-04-16
Baja California Sur,0.0,2020-04-16
Campeche,0.0,2020-04-16
Chiapas,0.0,2020-04-16
Chihuahua,11.0,2020-04-16
Ciudad de México,0.0,2020-04-16
Coahuila,0.0,2020-04-16
Colima,1.0,2020-04-16
Durango,0.0,2020-04-16
Estado de México,8.0,2020-04-16
Guanajuato,11.0,2020-04-16
Guerrero,3.0,2020-04-16
Hidalgo,1.0,2020-04-16
Jalisco,3.0,2020-04-16
Michoacán,10.0,2020-04-16
Morelos,2.0,2020-04-16
Nayarit,0.0,2020-04-16
Nuevo León,1.0,2020-04-16
Oaxaca,4.0,2020-04-16
Puebla,6.0,2020-04-16
Querétaro,0.0,2020-04-16
Quintana Roo,2.0,2020-04-16
San Luis Potosí,1.0,2020-04-16
Sinaloa,0.0,2020-04-16
Sonora,2.0,2020-04-16
Tabasco,0.0,2020-04-16
Tamaulipas,2.0,2020-04-16
Tlaxcala,0.0,2020-04-16
Veracruz,3.0,2020-04-16
Yucatán,0.0,2020-04-16
Zacatecas,3.0,2020-04-16
Total,80.0,2020-04-16
