Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-04-07
Baja California,3.0,2020-04-07
Baja California Sur,0.0,2020-04-07
Campeche,0.0,2020-04-07
Chiapas,1.0,2020-04-07
Chihuahua,5.0,2020-04-07
Ciudad de México,4.0,2020-04-07
Coahuila,0.0,2020-04-07
Colima,3.0,2020-04-07
Durango,0.0,2020-04-07
Estado de México,10.0,2020-04-07
Guanajuato,5.0,2020-04-07
Guerrero,1.0,2020-04-07
Hidalgo,1.0,2020-04-07
Jalisco,6.0,2020-04-07
Michoacán,2.0,2020-04-07
Morelos,1.0,2020-04-07
Nayarit,0.0,2020-04-07
Nuevo León,3.0,2020-04-07
Oaxaca,3.0,2020-04-07
Puebla,3.0,2020-04-07
Querétaro,0.0,2020-04-07
Quintana Roo,2.0,2020-04-07
San Luis Potosí,1.0,2020-04-07
Sinaloa,2.0,2020-04-07
Sonora,0.0,2020-04-07
Tabasco,0.0,2020-04-07
Tamaulipas,1.0,2020-04-07
Tlaxcala,0.0,2020-04-07
Veracruz,4.0,2020-04-07
Yucatán,0.0,2020-04-07
Zacatecas,0.0,2020-04-07
Total,61.0,2020-04-07
