Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-04-24
Baja California,2.0,2020-04-24
Baja California Sur,0.0,2020-04-24
Campeche,0.0,2020-04-24
Chiapas,2.0,2020-04-24
Chihuahua,5.0,2020-04-24
Ciudad de México,4.0,2020-04-24
Coahuila,2.0,2020-04-24
Colima,0.0,2020-04-24
Durango,0.0,2020-04-24
Estado de México,7.0,2020-04-24
Guanajuato,11.0,2020-04-24
Guerrero,6.0,2020-04-24
Hidalgo,2.0,2020-04-24
Jalisco,4.0,2020-04-24
Michoacán,7.0,2020-04-24
Morelos,1.0,2020-04-24
Nayarit,0.0,2020-04-24
Nuevo León,1.0,2020-04-24
Oaxaca,1.0,2020-04-24
Puebla,4.0,2020-04-24
Querétaro,3.0,2020-04-24
Quintana Roo,3.0,2020-04-24
San Luis Potosí,2.0,2020-04-24
Sinaloa,1.0,2020-04-24
Sonora,4.0,2020-04-24
Tabasco,1.0,2020-04-24
Tamaulipas,1.0,2020-04-24
Tlaxcala,0.0,2020-04-24
Veracruz,2.0,2020-04-24
Yucatán,0.0,2020-04-24
Zacatecas,5.0,2020-04-24
Total,81.0,2020-04-24
