Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-04-15
Baja California,13.0,2020-04-15
Baja California Sur,0.0,2020-04-15
Campeche,0.0,2020-04-15
Chiapas,3.0,2020-04-15
Chihuahua,4.0,2020-04-15
Ciudad de México,5.0,2020-04-15
Coahuila,0.0,2020-04-15
Colima,3.0,2020-04-15
Durango,0.0,2020-04-15
Estado de México,9.0,2020-04-15
Guanajuato,20.0,2020-04-15
Guerrero,5.0,2020-04-15
Hidalgo,1.0,2020-04-15
Jalisco,8.0,2020-04-15
Michoacán,3.0,2020-04-15
Morelos,3.0,2020-04-15
Nayarit,0.0,2020-04-15
Nuevo León,3.0,2020-04-15
Oaxaca,3.0,2020-04-15
Puebla,2.0,2020-04-15
Querétaro,0.0,2020-04-15
Quintana Roo,1.0,2020-04-15
San Luis Potosí,1.0,2020-04-15
Sinaloa,2.0,2020-04-15
Sonora,1.0,2020-04-15
Tabasco,1.0,2020-04-15
Tamaulipas,1.0,2020-04-15
Tlaxcala,0.0,2020-04-15
Veracruz,3.0,2020-04-15
Yucatán,0.0,2020-04-15
Zacatecas,1.0,2020-04-15
Total,96.0,2020-04-15
