Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Mexicali,1.0,1.0,0.0,0.0,2019-05-01
Chihuahua,Bocoyna,2.0,2.0,0.0,0.0,2019-05-01
Chihuahua,Juárez,3.0,3.0,0.0,0.0,2019-05-01
Ciudad de México,Gustavo A. Madero,1.0,0.0,0.0,1.0,2019-05-01
Ciudad de México,Iztacalco,1.0,1.0,0.0,0.0,2019-05-01
Ciudad de México,Iztapalapa,1.0,1.0,0.0,0.0,2019-05-01
Ciudad de México,Xochimilco,1.0,1.0,0.0,0.0,2019-05-01
Coahuila,Acuña,2.0,2.0,0.0,0.0,2019-05-01
Colima,Armería,1.0,1.0,0.0,0.0,2019-05-01
Colima,Colima,1.0,1.0,0.0,0.0,2019-05-01
Colima,Manzanillo,3.0,2.0,0.0,1.0,2019-05-01
Durango,Durango,1.0,0.0,1.0,0.0,2019-05-01
Guanajuato,Apaseo El Alto,1.0,1.0,0.0,0.0,2019-05-01
Guanajuato,Celaya,1.0,1.0,0.0,0.0,2019-05-01
Guanajuato,Irapuato,2.0,2.0,0.0,0.0,2019-05-01
Guanajuato,Pénjamo,1.0,1.0,0.0,0.0,2019-05-01
Guerrero,Acapulco De Juárez,3.0,3.0,0.0,0.0,2019-05-01
Guerrero,Chilpancingo De Los Bravo,1.0,1.0,0.0,0.0,2019-05-01
Guerrero,Mártir De Cuilapan,1.0,1.0,0.0,0.0,2019-05-01
Guerrero,Petatlán,1.0,0.0,1.0,0.0,2019-05-01
Guerrero,Chilpancingo De Los Bravo,1.0,1.0,0.0,0.0,2019-05-01
Michoacán,Morelia,1.0,1.0,0.0,0.0,2019-05-01
Morelos,Jiutepec,1.0,1.0,0.0,0.0,2019-05-01
Estado de México,Polotitlán,2.0,1.0,1.0,0.0,2019-05-01
Nuevo León,Cadereyta Jiménez,1.0,1.0,0.0,0.0,2019-05-01
Nuevo León,China,1.0,1.0,0.0,0.0,2019-05-01
Nuevo León,Juárez,1.0,1.0,0.0,0.0,2019-05-01
Oaxaca,Salina Cruz,1.0,1.0,0.0,0.0,2019-05-01
Puebla,Huauchinango,1.0,1.0,0.0,0.0,2019-05-01
Puebla,Tehuacán,1.0,1.0,0.0,0.0,2019-05-01
Quintana Roo,Benito Juárez,1.0,1.0,0.0,0.0,2019-05-01
San Luis Potosí,Tamasopo,1.0,1.0,0.0,0.0,2019-05-01
Sinaloa,Culiacán,2.0,2.0,0.0,0.0,2019-05-01
Sinaloa,Guasave,7.0,0.0,0.0,7.0,2019-05-01
Sonora,Guaymas,1.0,1.0,0.0,0.0,2019-05-01
Sonora,Hermosillo,1.0,1.0,0.0,0.0,2019-05-01
Tabasco,Cunduacán,1.0,1.0,0.0,0.0,2019-05-01
Tlaxcala,Tepeyanco,1.0,1.0,0.0,0.0,2019-05-01
Veracruz,Acayucan,1.0,1.0,0.0,0.0,2019-05-01
Veracruz,Álamo Temapache,1.0,1.0,0.0,0.0,2019-05-01
Veracruz,Coatepec,1.0,1.0,0.0,0.0,2019-05-01
Veracruz,Córdoba,1.0,1.0,0.0,0.0,2019-05-01
Aguascalientes,Aguascalientes,1.0,1.0,0.0,0.0,2019-05-02
Baja California,Playas De Rosarito,1.0,0.0,1.0,0.0,2019-05-02
Baja California,Tijuana,3.0,3.0,0.0,0.0,2019-05-02
Chiapas,Ocosingo,2.0,2.0,0.0,0.0,2019-05-02
Chiapas,Tonalá,1.0,1.0,0.0,0.0,2019-05-02
Chihuahua,Chihuahua,1.0,0.0,1.0,0.0,2019-05-02
Chihuahua,Guadalupe Y Calvo,2.0,1.0,1.0,0.0,2019-05-02
Chihuahua,Juárez,1.0,1.0,0.0,0.0,2019-05-02
Ciudad de México,Iztapalapa,1.0,1.0,0.0,0.0,2019-05-02
Coahuila,Torreón,1.0,1.0,0.0,0.0,2019-05-02
Colima,Colima,1.0,1.0,0.0,0.0,2019-05-02
