Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tijuana,2.0,2.0,0.0,0.0,2019-09-01
Baja California Sur,La Paz,2.0,2.0,0.0,0.0,2019-09-01
Chihuahua,Bocoyna,1.0,1.0,0.0,0.0,2019-09-01
Chihuahua,Cuauhtémoc,2.0,1.0,0.0,1.0,2019-09-01
Chihuahua,Juárez,9.0,7.0,1.0,1.0,2019-09-01
Ciudad de México,Gustavo A. Madero,2.0,2.0,0.0,0.0,2019-09-01
Ciudad de México,Iztapalapa,1.0,1.0,0.0,0.0,2019-09-01
Ciudad de México,Álvaro Obregón,4.0,4.0,0.0,0.0,2019-09-01
Coahuila,Piedras Negras,1.0,1.0,0.0,0.0,2019-09-01
Coahuila,Torreón,1.0,1.0,0.0,0.0,2019-09-01
Colima,Armería,1.0,1.0,0.0,0.0,2019-09-01
Colima,Villa De Álvarez,1.0,1.0,0.0,0.0,2019-09-01
Guanajuato,Acámbaro,5.0,4.0,1.0,0.0,2019-09-01
Guanajuato,León,2.0,2.0,0.0,0.0,2019-09-01
Guanajuato,San Miguel De Allende,3.0,2.0,1.0,0.0,2019-09-01
Guerrero,Acapulco De Juárez,1.0,1.0,0.0,0.0,2019-09-01
Guerrero,Eduardo Neri,1.0,1.0,0.0,0.0,2019-09-01
Guerrero,San Marcos,1.0,1.0,0.0,0.0,2019-09-01
Jalisco,Guadalajara,1.0,1.0,0.0,0.0,2019-09-01
Jalisco,Tlajomulco De Zúñiga,14.0,1.0,0.0,13.0,2019-09-01
Michoacán,Coeneo,1.0,1.0,0.0,0.0,2019-09-01
Michoacán,Lázaro Cárdenas,4.0,4.0,0.0,0.0,2019-09-01
Michoacán,Morelia,8.0,5.0,2.0,1.0,2019-09-01
Michoacán,Sahuayo,1.0,1.0,0.0,0.0,2019-09-01
Michoacán,Tepalcatepec,1.0,1.0,0.0,0.0,2019-09-01
Morelos,Cuernavaca,4.0,3.0,1.0,0.0,2019-09-01
Morelos,Emiliano Zapata,1.0,1.0,0.0,0.0,2019-09-01
Morelos,Jiutepec,1.0,1.0,0.0,0.0,2019-09-01
Morelos,Zacatepec,1.0,1.0,0.0,0.0,2019-09-01
Estado de México,Chimalhuacán,1.0,1.0,0.0,0.0,2019-09-01
Estado de México,Naucalpan De Juárez,1.0,1.0,0.0,0.0,2019-09-01
Estado de México,Nezahualcóyotl,1.0,1.0,0.0,0.0,2019-09-01
Estado de México,Zinacantepec,1.0,1.0,0.0,0.0,2019-09-01
Nayarit,Tepic,1.0,0.0,0.0,1.0,2019-09-01
Nuevo León,Cadereyta Jiménez,1.0,1.0,0.0,0.0,2019-09-01
Nuevo León,Juárez,1.0,1.0,0.0,0.0,2019-09-01
Nuevo León,Monterrey,1.0,1.0,0.0,0.0,2019-09-01
Oaxaca,Matías Romero Avendaño,1.0,1.0,0.0,0.0,2019-09-01
Oaxaca,San Juan Bautista Tuxtepec,1.0,1.0,0.0,0.0,2019-09-01
Oaxaca,Santiago Pinotepa Nacional,1.0,0.0,1.0,0.0,2019-09-01
Puebla,Chietla,1.0,1.0,0.0,0.0,2019-09-01
Puebla,Puebla,4.0,4.0,0.0,0.0,2019-09-01
Quintana Roo,Benito Juárez,1.0,1.0,0.0,0.0,2019-09-01
Sinaloa,Choix,1.0,1.0,0.0,0.0,2019-09-01
Sinaloa,Culiacán,3.0,2.0,1.0,0.0,2019-09-01
Tamaulipas,Reynosa,1.0,1.0,0.0,0.0,2019-09-01
Tlaxcala,Yauhquemehcan,2.0,1.0,1.0,0.0,2019-09-01
Veracruz,Cosoleacaque,1.0,1.0,0.0,0.0,2019-09-01
Veracruz,Manlio Fabio Altamirano,2.0,2.0,0.0,0.0,2019-09-01
Baja California,Ensenada,1.0,1.0,0.0,0.0,2019-09-02
Baja California,Playas De Rosarito,1.0,1.0,0.0,0.0,2019-09-02
Baja California,Tijuana,7.0,6.0,1.0,0.0,2019-09-02
Chiapas,Zinacantán,1.0,0.0,1.0,0.0,2019-09-02
Chihuahua,Chihuahua,5.0,5.0,0.0,0.0,2019-09-02
Chihuahua,Cuauhtémoc,2.0,1.0,1.0,0.0,2019-09-02
Chihuahua,Guachochi,1.0,1.0,0.0,0.0,2019-09-02
Chihuahua,Hidalgo Del Parral,1.0,1.0,0.0,0.0,2019-09-02
Chihuahua,Jiménez,2.0,0.0,2.0,0.0,2019-09-02
Ciudad de México,Gustavo A. Madero,1.0,1.0,0.0,0.0,2019-09-02
Colima,Colima,1.0,0.0,0.0,1.0,2019-09-02
Colima,Manzanillo,2.0,2.0,0.0,0.0,2019-09-02
Durango,Durango,1.0,1.0,0.0,0.0,2019-09-02
Guanajuato,Apaseo El Alto,1.0,1.0,0.0,0.0,2019-09-02
Guanajuato,Guanajuato,1.0,1.0,0.0,0.0,2019-09-02
Guanajuato,Huanímaro,2.0,2.0,0.0,0.0,2019-09-02
Guanajuato,León,3.0,3.0,0.0,0.0,2019-09-02
Guanajuato,San Felipe,2.0,0.0,0.0,2.0,2019-09-02
Guanajuato,Silao De La Victoria,1.0,1.0,0.0,0.0,2019-09-02
Guanajuato,Valle De Santiago,1.0,1.0,0.0,0.0,2019-09-02
Guerrero,Buenavista De Cuéllar,1.0,1.0,0.0,0.0,2019-09-02
Guerrero,Coyuca De Benítez,1.0,1.0,0.0,0.0,2019-09-02
Guerrero,Iguala De La Independencia,1.0,0.0,1.0,0.0,2019-09-02
Guerrero,Olinalá,2.0,2.0,0.0,0.0,2019-09-02
Guerrero,Taxco De Alarcón,1.0,1.0,0.0,0.0,2019-09-02
Jalisco,Guadalajara,1.0,1.0,0.0,0.0,2019-09-02
Jalisco,San Pedro Tlaquepaque,2.0,2.0,0.0,0.0,2019-09-02
Jalisco,Tlajomulco De Zúñiga,1.0,0.0,0.0,1.0,2019-09-02
Jalisco,Tonalá,1.0,1.0,0.0,0.0,2019-09-02
Michoacán,Aguililla,1.0,1.0,0.0,0.0,2019-09-02
