Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Mexicali,2.0,2.0,0.0,0.0,2019-06-01
Baja California,Tijuana,3.0,3.0,0.0,0.0,2019-06-01
Chihuahua,Hidalgo Del Parral,1.0,1.0,0.0,0.0,2019-06-01
Chihuahua,Juárez,4.0,2.0,2.0,0.0,2019-06-01
Ciudad de México,Tlalpan,1.0,1.0,0.0,0.0,2019-06-01
Ciudad de México,Álvaro Obregón,1.0,1.0,0.0,0.0,2019-06-01
Coahuila,Arteaga,1.0,1.0,0.0,0.0,2019-06-01
Coahuila,Saltillo,1.0,0.0,1.0,0.0,2019-06-01
Colima,Manzanillo,2.0,1.0,0.0,1.0,2019-06-01
Colima,Villa De Álvarez,2.0,1.0,1.0,0.0,2019-06-01
Durango,El Oro,1.0,1.0,0.0,0.0,2019-06-01
Guanajuato,Celaya,3.0,3.0,0.0,0.0,2019-06-01
Guanajuato,León,1.0,1.0,0.0,0.0,2019-06-01
Guanajuato,Pénjamo,1.0,0.0,1.0,0.0,2019-06-01
Guanajuato,Salamanca,6.0,2.0,2.0,2.0,2019-06-01
Guanajuato,San Luis De La Paz,2.0,1.0,0.0,1.0,2019-06-01
Guanajuato,Valle De Santiago,2.0,2.0,0.0,0.0,2019-06-01
Jalisco,El Salto,1.0,1.0,0.0,0.0,2019-06-01
Jalisco,Puerto Vallarta,1.0,1.0,0.0,0.0,2019-06-01
Jalisco,San Pedro Tlaquepaque,2.0,2.0,0.0,0.0,2019-06-01
Michoacán,Morelia,3.0,3.0,0.0,0.0,2019-06-01
Michoacán,Uruapan,6.0,2.0,0.0,4.0,2019-06-01
Morelos,Cuernavaca,3.0,1.0,1.0,1.0,2019-06-01
Estado de México,Nezahualcóyotl,1.0,0.0,0.0,1.0,2019-06-01
Estado de México,Toluca,1.0,1.0,0.0,0.0,2019-06-01
Oaxaca,San Miguel Soyaltepec,1.0,1.0,0.0,0.0,2019-06-01
Oaxaca,Santo Domingo Tehuantepec,1.0,1.0,0.0,0.0,2019-06-01
Puebla,Huejotzingo,1.0,0.0,1.0,0.0,2019-06-01
Puebla,Izúcar De Matamoros,2.0,2.0,0.0,0.0,2019-06-01
Quintana Roo,Benito Juárez,1.0,0.0,0.0,1.0,2019-06-01
Quintana Roo,Solidaridad,1.0,1.0,0.0,0.0,2019-06-01
San Luis Potosí,San Luis Potosí,1.0,0.0,0.0,1.0,2019-06-01
San Luis Potosí,Tanquián De Escobedo,1.0,1.0,0.0,0.0,2019-06-01
Sinaloa,Culiacán,1.0,1.0,0.0,0.0,2019-06-01
Sinaloa,Mazatlán,1.0,1.0,0.0,0.0,2019-06-01
Sonora,Hermosillo,1.0,0.0,1.0,0.0,2019-06-01
Tlaxcala,Muñoz De Domingo Arenas,1.0,1.0,0.0,0.0,2019-06-01
Veracruz,Coatzacoalcos,1.0,0.0,1.0,0.0,2019-06-01
Veracruz,Las Choapas,1.0,1.0,0.0,0.0,2019-06-01
Baja California,Ensenada,2.0,2.0,0.0,0.0,2019-06-02
Baja California,Tijuana,5.0,4.0,1.0,0.0,2019-06-02
Chihuahua,Juárez,3.0,2.0,1.0,0.0,2019-06-02
Ciudad de México,Cuauhtémoc,1.0,1.0,0.0,0.0,2019-06-02
Ciudad de México,Gustavo A. Madero,1.0,1.0,0.0,0.0,2019-06-02
Coahuila,Torreón,1.0,0.0,1.0,0.0,2019-06-02
Colima,Armería,1.0,0.0,0.0,1.0,2019-06-02
Colima,Comala,1.0,1.0,0.0,0.0,2019-06-02
Colima,Manzanillo,2.0,2.0,0.0,0.0,2019-06-02
Guanajuato,Acámbaro,2.0,2.0,0.0,0.0,2019-06-02
Guanajuato,Apaseo El Grande,1.0,1.0,0.0,0.0,2019-06-02
Guanajuato,Apaseo El Alto,2.0,1.0,0.0,1.0,2019-06-02
Guanajuato,Comonfort,1.0,1.0,0.0,0.0,2019-06-02
Guanajuato,Dolores Hidalgo Cuna De La Independencia Nacional,1.0,1.0,0.0,0.0,2019-06-02
Guanajuato,Purísima Del Rincón,1.0,1.0,0.0,0.0,2019-06-02
Guanajuato,Pénjamo,1.0,1.0,0.0,0.0,2019-06-02
Guanajuato,Silao De La Victoria,1.0,0.0,1.0,0.0,2019-06-02
Guerrero,Acapulco De Juárez,3.0,3.0,0.0,0.0,2019-06-02
Guerrero,Azoyú,1.0,1.0,0.0,0.0,2019-06-02
Guerrero,Iguala De La Independencia,2.0,2.0,0.0,0.0,2019-06-02
Hidalgo,Tepetitlán,2.0,2.0,0.0,0.0,2019-06-02
Jalisco,El Salto,1.0,1.0,0.0,0.0,2019-06-02
Jalisco,Guadalajara,2.0,2.0,0.0,0.0,2019-06-02
Jalisco,San Pedro Tlaquepaque,1.0,1.0,0.0,0.0,2019-06-02
Jalisco,Zapopan,3.0,2.0,0.0,1.0,2019-06-02
Michoacán,Morelia,1.0,1.0,0.0,0.0,2019-06-02
Morelos,Cuernavaca,1.0,0.0,1.0,0.0,2019-06-02
Morelos,Yautepec,1.0,0.0,1.0,0.0,2019-06-02
Estado de México,Ecatepec De Morelos,2.0,2.0,0.0,0.0,2019-06-02
Estado de México,Naucalpan De Juárez,1.0,1.0,0.0,0.0,2019-06-02
Estado de México,Tlalnepantla De Baz,1.0,1.0,0.0,0.0,2019-06-02
Estado de México,Toluca,1.0,1.0,0.0,0.0,2019-06-02
Estado de México,Valle De Chalco Solidaridad,1.0,1.0,0.0,0.0,2019-06-02
Oaxaca,Oaxaca De Juárez,2.0,1.0,0.0,1.0,2019-06-02
Oaxaca,Putla Villa De Guerrero,1.0,1.0,0.0,0.0,2019-06-02
Oaxaca,San Juan Bautista Tuxtepec,1.0,1.0,0.0,0.0,2019-06-02
Oaxaca,San Pedro Pochutla,2.0,1.0,1.0,0.0,2019-06-02
Puebla,Atlixco,2.0,1.0,1.0,0.0,2019-06-02
