Entidad,Homicidios,Entidad,Homicidios
Aguascalientes,0,Morelos,1
Baja California,2,Nayarit,0
Baja California Sur,0,Nuevo León,0
Campeche,1,Oaxaca,2
Chiapas,1,Puebla,2
Chihuahua,11,Querétaro,1
Ciudad de México,0,Quintana Roo,1
Coahuila,0,San Luis Potosí,0
Colima,2,Sinaloa,3
Durango,0,Sonora,1
Estado de México,5,Tabasco,0
Guanajuato,15,Tamaulipas,1
Guerrero,6,Tlaxcala,0
Hidalgo,0,Veracruz,6
Jalisco,2,Yucatán,1
Michoacán,2,Zacatecas,3
