Entidad,Homicidios,Entidad,Homicidios
Aguascalientes,0,Morelos,0
Baja California,7,Nayarit,0
Baja California Sur,0,Nuevo León,1
Campeche,0,Oaxaca,0
Chiapas,0,Puebla,3
Chihuahua,8,Querétaro,1
Ciudad de México,3,Quintana Roo,2
Coahuila,0,San Luis Potosí,2
Colima,1,Sinaloa,3
Durango,2,Sonora,0
Estado de México,18,Tabasco,2
Guanajuato,13,Tamaulipas,1
Guerrero,4,Tlaxcala,0
Hidalgo,0,Veracruz,2
Jalisco,6,Yucatán,0
Michoacán,8,Zacatecas,4
