Entidad,Homicidios,Entidad,Homicidios
Aguascalientes,0,Morelos,1
Baja California,6,Nayarit,0
Baja California Sur,0,Nuevo León,2
Campeche,2,Oaxaca,3
Chiapas,0,Puebla,1
Chihuahua,5,Querétaro,0
Ciudad de México,5,Quintana Roo,3
Coahuila,0,San Luis Potosí,1
Colima,2,Sinaloa,1
Durango,0,Sonora,4
Estado de México,7,Tabasco,4
Guanajuato,5,Tamaulipas,3
Guerrero,4,Tlaxcala,0
Hidalgo,0,Veracruz,7
Jalisco,3,Yucatán,0
Michoacán,6,Zacatecas,3
