Entidad,Homicidios,Entidad,Homicidios
Aguascalientes,0,Morelos,5
Baja California,5,Nayarit,0
Baja California Sur,0,Nuevo León,3
Campeche,0,Oaxaca,2
Chiapas,0,Puebla,4
Chihuahua,4,Querétaro,0
Ciudad de México,3,Quintana Roo,1
Coahuila,1,San Luis Potosí,1
Colima,3,Sinaloa,5
Durango,1,Sonora,3
Estado de México,6,Tabasco,3
Guanajuato,12,Tamaulipas,2
Guerrero,1,Tlaxcala,0
Hidalgo,0,Veracruz,2
Jalisco,9,Yucatán,0
Michoacán,6,Zacatecas,8
