Entidad,Homicidios,Entidad,Homicidios
Aguascalientes,1,Morelos,0
Baja California,4,Nayarit,0
Baja California Sur,0,Nuevo León,1
Campeche,0,Oaxaca,3
Chiapas,0,Puebla,2
Chihuahua,6,Querétaro,0
Ciudad de México,2,Quintana Roo,0
Coahuila,0,San Luis Potosí,1
Colima,1,Sinaloa,2
Durango,2,Sonora,5
Estado de México,6,Tabasco,3
Guanajuato,13,Tamaulipas,0
Guerrero,2,Tlaxcala,1
Hidalgo,0,Veracruz,6
Jalisco,3,Yucatán,0
Michoacán,3,Zacatecas,4
