Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-09-27
Baja California,3.0,2019-09-27
Baja California Sur,0.0,2019-09-27
Campeche,0.0,2019-09-27
Chiapas,3.0,2019-09-27
Chihuahua,6.0,2019-09-27
Ciudad de México,0.0,2019-09-27
Coahuila,0.0,2019-09-27
Colima,4.0,2019-09-27
Durango,0.0,2019-09-27
Estado de México,5.0,2019-09-27
Guanajuato,10.0,2019-09-27
Guerrero,0.0,2019-09-27
Hidalgo,0.0,2019-09-27
Jalisco,3.0,2019-09-27
Michoacán,7.0,2019-09-27
Morelos,2.0,2019-09-27
Nayarit,0.0,2019-09-27
Nuevo León,1.0,2019-09-27
Oaxaca,4.0,2019-09-27
Puebla,3.0,2019-09-27
Querétaro,2.0,2019-09-27
Quintana Roo,4.0,2019-09-27
San Luis Potosí,2.0,2019-09-27
Sinaloa,3.0,2019-09-27
Sonora,3.0,2019-09-27
Tabasco,1.0,2019-09-27
Tamaulipas,1.0,2019-09-27
Tlaxcala,1.0,2019-09-27
Veracruz,4.0,2019-09-27
Yucatán,0.0,2019-09-27
Zacatecas,3.0,2019-09-27
Total,75.0,2019-09-27
