Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-09-17
Baja California,7.0,2019-09-17
Baja California Sur,0.0,2019-09-17
Campeche,0.0,2019-09-17
Chiapas,3.0,2019-09-17
Chihuahua,3.0,2019-09-17
Ciudad de México,2.0,2019-09-17
Coahuila,0.0,2019-09-17
Colima,1.0,2019-09-17
Durango,2.0,2019-09-17
Estado de México,8.0,2019-09-17
Guanajuato,6.0,2019-09-17
Guerrero,2.0,2019-09-17
Hidalgo,0.0,2019-09-17
Jalisco,7.0,2019-09-17
Michoacán,3.0,2019-09-17
Morelos,3.0,2019-09-17
Nayarit,2.0,2019-09-17
Nuevo León,1.0,2019-09-17
Oaxaca,5.0,2019-09-17
Puebla,5.0,2019-09-17
Querétaro,0.0,2019-09-17
Quintana Roo,4.0,2019-09-17
San Luis Potosí,0.0,2019-09-17
Sinaloa,3.0,2019-09-17
Sonora,1.0,2019-09-17
Tabasco,3.0,2019-09-17
Tamaulipas,0.0,2019-09-17
Tlaxcala,1.0,2019-09-17
Veracruz,2.0,2019-09-17
Yucatán,0.0,2019-09-17
Zacatecas,0.0,2019-09-17
Total,74.0,2019-09-17
