Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-09-19
Baja California,6.0,2019-09-19
Baja California Sur,0.0,2019-09-19
Campeche,0.0,2019-09-19
Chiapas,1.0,2019-09-19
Chihuahua,4.0,2019-09-19
Ciudad de México,3.0,2019-09-19
Coahuila,2.0,2019-09-19
Colima,0.0,2019-09-19
Durango,0.0,2019-09-19
Estado de México,14.0,2019-09-19
Guanajuato,16.0,2019-09-19
Guerrero,2.0,2019-09-19
Hidalgo,2.0,2019-09-19
Jalisco,5.0,2019-09-19
Michoacán,10.0,2019-09-19
Morelos,2.0,2019-09-19
Nayarit,0.0,2019-09-19
Nuevo León,4.0,2019-09-19
Oaxaca,5.0,2019-09-19
Puebla,3.0,2019-09-19
Querétaro,1.0,2019-09-19
Quintana Roo,3.0,2019-09-19
San Luis Potosí,1.0,2019-09-19
Sinaloa,2.0,2019-09-19
Sonora,0.0,2019-09-19
Tabasco,3.0,2019-09-19
Tamaulipas,1.0,2019-09-19
Tlaxcala,0.0,2019-09-19
Veracruz,2.0,2019-09-19
Yucatán,0.0,2019-09-19
Zacatecas,5.0,2019-09-19
Total,97.0,2019-09-19
