Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-09-23
Baja California,7.0,2019-09-23
Baja California Sur,0.0,2019-09-23
Campeche,1.0,2019-09-23
Chiapas,4.0,2019-09-23
Chihuahua,1.0,2019-09-23
Ciudad de México,4.0,2019-09-23
Coahuila,0.0,2019-09-23
Colima,1.0,2019-09-23
Durango,0.0,2019-09-23
Estado de México,10.0,2019-09-23
Guanajuato,12.0,2019-09-23
Guerrero,1.0,2019-09-23
Hidalgo,0.0,2019-09-23
Jalisco,8.0,2019-09-23
Michoacán,2.0,2019-09-23
Morelos,3.0,2019-09-23
Nayarit,2.0,2019-09-23
Nuevo León,1.0,2019-09-23
Oaxaca,5.0,2019-09-23
Puebla,4.0,2019-09-23
Querétaro,1.0,2019-09-23
Quintana Roo,1.0,2019-09-23
San Luis Potosí,0.0,2019-09-23
Sinaloa,5.0,2019-09-23
Sonora,1.0,2019-09-23
Tabasco,2.0,2019-09-23
Tamaulipas,1.0,2019-09-23
Tlaxcala,0.0,2019-09-23
Veracruz,6.0,2019-09-23
Yucatán,0.0,2019-09-23
Zacatecas,2.0,2019-09-23
Total,85.0,2019-09-23
