Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-08-30
Baja California,7.0,2019-08-30
Baja California Sur,0.0,2019-08-30
Campeche,0.0,2019-08-30
Chiapas,0.0,2019-08-30
Chihuahua,5.0,2019-08-30
Ciudad de México,3.0,2019-08-30
Coahuila,1.0,2019-08-30
Colima,1.0,2019-08-30
Durango,0.0,2019-08-30
Estado de México,11.0,2019-08-30
Guanajuato,10.0,2019-08-30
Guerrero,7.0,2019-08-30
Hidalgo,1.0,2019-08-30
Jalisco,7.0,2019-08-30
Michoacán,8.0,2019-08-30
Morelos,4.0,2019-08-30
Nayarit,0.0,2019-08-30
Nuevo León,7.0,2019-08-30
Oaxaca,8.0,2019-08-30
Puebla,3.0,2019-08-30
Querétaro,1.0,2019-08-30
Quintana Roo,3.0,2019-08-30
San Luis Potosí,0.0,2019-08-30
Sinaloa,2.0,2019-08-30
Sonora,0.0,2019-08-30
Tabasco,2.0,2019-08-30
Tamaulipas,1.0,2019-08-30
Tlaxcala,0.0,2019-08-30
Veracruz,2.0,2019-08-30
Yucatán,0.0,2019-08-30
Zacatecas,0.0,2019-08-30
Total,94.0,2019-08-30
