Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-08-24
Baja California,8.0,2019-08-24
Baja California Sur,0.0,2019-08-24
Campeche,0.0,2019-08-24
Chiapas,0.0,2019-08-24
Chihuahua,3.0,2019-08-24
Ciudad de México,3.0,2019-08-24
Coahuila,0.0,2019-08-24
Colima,4.0,2019-08-24
Durango,0.0,2019-08-24
Estado de México,9.0,2019-08-24
Guanajuato,5.0,2019-08-24
Guerrero,3.0,2019-08-24
Hidalgo,1.0,2019-08-24
Jalisco,4.0,2019-08-24
Michoacán,1.0,2019-08-24
Morelos,2.0,2019-08-24
Nayarit,1.0,2019-08-24
Nuevo León,1.0,2019-08-24
Oaxaca,2.0,2019-08-24
Puebla,1.0,2019-08-24
Querétaro,0.0,2019-08-24
Quintana Roo,1.0,2019-08-24
San Luis Potosí,1.0,2019-08-24
Sinaloa,1.0,2019-08-24
Sonora,0.0,2019-08-24
Tabasco,1.0,2019-08-24
Tamaulipas,0.0,2019-08-24
Tlaxcala,1.0,2019-08-24
Veracruz,6.0,2019-08-24
Yucatán,0.0,2019-08-24
Zacatecas,1.0,2019-08-24
Total,60.0,2019-08-24
