Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-08-09
Baja California,4.0,2019-08-09
Baja California Sur,0.0,2019-08-09
Campeche,1.0,2019-08-09
Chiapas,0.0,2019-08-09
Chihuahua,3.0,2019-08-09
Ciudad de México,3.0,2019-08-09
Coahuila,0.0,2019-08-09
Colima,1.0,2019-08-09
Durango,2.0,2019-08-09
Estado de México,4.0,2019-08-09
Guanajuato,7.0,2019-08-09
Guerrero,9.0,2019-08-09
Hidalgo,0.0,2019-08-09
Jalisco,4.0,2019-08-09
Michoacán,3.0,2019-08-09
Morelos,6.0,2019-08-09
Nayarit,0.0,2019-08-09
Nuevo León,3.0,2019-08-09
Oaxaca,4.0,2019-08-09
Puebla,3.0,2019-08-09
Querétaro,1.0,2019-08-09
Quintana Roo,2.0,2019-08-09
San Luis Potosí,0.0,2019-08-09
Sinaloa,1.0,2019-08-09
Sonora,1.0,2019-08-09
Tabasco,0.0,2019-08-09
Tamaulipas,2.0,2019-08-09
Tlaxcala,0.0,2019-08-09
Veracruz,8.0,2019-08-09
Yucatán,0.0,2019-08-09
Zacatecas,1.0,2019-08-09
Total,73.0,2019-08-09
