Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-08-28
Baja California,7.0,2019-08-28
Baja California Sur,0.0,2019-08-28
Campeche,0.0,2019-08-28
Chiapas,0.0,2019-08-28
Chihuahua,3.0,2019-08-28
Ciudad de México,2.0,2019-08-28
Coahuila,0.0,2019-08-28
Colima,3.0,2019-08-28
Durango,0.0,2019-08-28
Estado de México,8.0,2019-08-28
Guanajuato,5.0,2019-08-28
Guerrero,6.0,2019-08-28
Hidalgo,0.0,2019-08-28
Jalisco,3.0,2019-08-28
Michoacán,3.0,2019-08-28
Morelos,3.0,2019-08-28
Nayarit,0.0,2019-08-28
Nuevo León,3.0,2019-08-28
Oaxaca,3.0,2019-08-28
Puebla,3.0,2019-08-28
Querétaro,0.0,2019-08-28
Quintana Roo,2.0,2019-08-28
San Luis Potosí,2.0,2019-08-28
Sinaloa,1.0,2019-08-28
Sonora,2.0,2019-08-28
Tabasco,1.0,2019-08-28
Tamaulipas,6.0,2019-08-28
Tlaxcala,2.0,2019-08-28
Veracruz,10.0,2019-08-28
Yucatán,0.0,2019-08-28
Zacatecas,1.0,2019-08-28
Total,79.0,2019-08-28
