Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-08-07
Baja California,3.0,2019-08-07
Baja California Sur,0.0,2019-08-07
Campeche,0.0,2019-08-07
Chiapas,1.0,2019-08-07
Chihuahua,2.0,2019-08-07
Ciudad de México,2.0,2019-08-07
Coahuila,1.0,2019-08-07
Colima,0.0,2019-08-07
Durango,0.0,2019-08-07
Estado de México,7.0,2019-08-07
Guanajuato,8.0,2019-08-07
Guerrero,3.0,2019-08-07
Hidalgo,1.0,2019-08-07
Jalisco,5.0,2019-08-07
Michoacán,6.0,2019-08-07
Morelos,5.0,2019-08-07
Nayarit,0.0,2019-08-07
Nuevo León,2.0,2019-08-07
Oaxaca,0.0,2019-08-07
Puebla,10.0,2019-08-07
Querétaro,0.0,2019-08-07
Quintana Roo,1.0,2019-08-07
San Luis Potosí,0.0,2019-08-07
Sinaloa,3.0,2019-08-07
Sonora,0.0,2019-08-07
Tabasco,2.0,2019-08-07
Tamaulipas,6.0,2019-08-07
Tlaxcala,0.0,2019-08-07
Veracruz,4.0,2019-08-07
Yucatán,0.0,2019-08-07
Zacatecas,1.0,2019-08-07
Total,73.0,2019-08-07
