Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-08-25
Baja California,8.0,2019-08-25
Baja California Sur,1.0,2019-08-25
Campeche,0.0,2019-08-25
Chiapas,1.0,2019-08-25
Chihuahua,9.0,2019-08-25
Ciudad de México,2.0,2019-08-25
Coahuila,0.0,2019-08-25
Colima,0.0,2019-08-25
Durango,0.0,2019-08-25
Estado de México,11.0,2019-08-25
Guanajuato,10.0,2019-08-25
Guerrero,3.0,2019-08-25
Hidalgo,1.0,2019-08-25
Jalisco,5.0,2019-08-25
Michoacán,7.0,2019-08-25
Morelos,0.0,2019-08-25
Nayarit,1.0,2019-08-25
Nuevo León,0.0,2019-08-25
Oaxaca,0.0,2019-08-25
Puebla,4.0,2019-08-25
Querétaro,0.0,2019-08-25
Quintana Roo,9.0,2019-08-25
San Luis Potosí,2.0,2019-08-25
Sinaloa,2.0,2019-08-25
Sonora,0.0,2019-08-25
Tabasco,3.0,2019-08-25
Tamaulipas,3.0,2019-08-25
Tlaxcala,1.0,2019-08-25
Veracruz,4.0,2019-08-25
Yucatán,0.0,2019-08-25
Zacatecas,0.0,2019-08-25
Total,87.0,2019-08-25
