Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-08-13
Baja California,9.0,2019-08-13
Baja California Sur,0.0,2019-08-13
Campeche,0.0,2019-08-13
Chiapas,2.0,2019-08-13
Chihuahua,4.0,2019-08-13
Ciudad de México,4.0,2019-08-13
Coahuila,0.0,2019-08-13
Colima,3.0,2019-08-13
Durango,1.0,2019-08-13
Estado de México,6.0,2019-08-13
Guanajuato,10.0,2019-08-13
Guerrero,4.0,2019-08-13
Hidalgo,0.0,2019-08-13
Jalisco,8.0,2019-08-13
Michoacán,2.0,2019-08-13
Morelos,5.0,2019-08-13
Nayarit,0.0,2019-08-13
Nuevo León,2.0,2019-08-13
Oaxaca,3.0,2019-08-13
Puebla,3.0,2019-08-13
Querétaro,2.0,2019-08-13
Quintana Roo,2.0,2019-08-13
San Luis Potosí,0.0,2019-08-13
Sinaloa,3.0,2019-08-13
Sonora,0.0,2019-08-13
Tabasco,1.0,2019-08-13
Tamaulipas,3.0,2019-08-13
Tlaxcala,1.0,2019-08-13
Veracruz,5.0,2019-08-13
Yucatán,0.0,2019-08-13
Zacatecas,0.0,2019-08-13
Total,83.0,2019-08-13
