Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-08-18
Baja California,12.0,2019-08-18
Baja California Sur,0.0,2019-08-18
Campeche,0.0,2019-08-18
Chiapas,1.0,2019-08-18
Chihuahua,6.0,2019-08-18
Ciudad de México,3.0,2019-08-18
Coahuila,2.0,2019-08-18
Colima,0.0,2019-08-18
Durango,0.0,2019-08-18
Estado de México,7.0,2019-08-18
Guanajuato,5.0,2019-08-18
Guerrero,4.0,2019-08-18
Hidalgo,3.0,2019-08-18
Jalisco,12.0,2019-08-18
Michoacán,1.0,2019-08-18
Morelos,6.0,2019-08-18
Nayarit,0.0,2019-08-18
Nuevo León,0.0,2019-08-18
Oaxaca,8.0,2019-08-18
Puebla,6.0,2019-08-18
Querétaro,0.0,2019-08-18
Quintana Roo,2.0,2019-08-18
San Luis Potosí,0.0,2019-08-18
Sinaloa,2.0,2019-08-18
Sonora,1.0,2019-08-18
Tabasco,1.0,2019-08-18
Tamaulipas,3.0,2019-08-18
Tlaxcala,0.0,2019-08-18
Veracruz,5.0,2019-08-18
Yucatán,0.0,2019-08-18
Zacatecas,3.0,2019-08-18
Total,93.0,2019-08-18
