Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Aguascalientes,Jesús María,1,0,1,0,2019-12-04
Baja California,Tijuana,4,0,2,2,2019-12-04
Chiapas,Cintalapa,1,1,0,0,2019-12-04
Chihuahua,Chihuahua,3,1,2,0,2019-12-04
Chihuahua,Cuauhtémoc,2,0,2,0,2019-12-04
Chihuahua,Juárez,3,1,2,0,2019-12-04
Ciudad de México,Gustavo A. Madero,1,1,0,0,2019-12-04
Ciudad de México,Iztacalco,2,1,1,0,2019-12-04
Ciudad de México,Iztapalapa,2,1,1,0,2019-12-04
Coahuila,Torreón,1,1,0,0,2019-12-04
Coahuila,Villa Unión,1,0,0,1,2019-12-04
Colima,Colima,3,3,0,0,2019-12-04
Colima,Tecomán,2,1,1,0,2019-12-04
Guanajuato,Acámbaro,1,0,1,0,2019-12-04
Guanajuato,Apaseo El Grande,3,3,0,0,2019-12-04
Guanajuato,Irapuato,1,1,0,0,2019-12-04
Guanajuato,León,1,1,0,0,2019-12-04
Guanajuato,Salamanca,2,2,0,0,2019-12-04
Guanajuato,Salvatierra,1,0,0,1,2019-12-04
Guanajuato,San Francisco Del Rincón,2,2,0,0,2019-12-04
Guanajuato,San Miguel De Allende,1,0,1,0,2019-12-04
Guerrero,Acapulco De Juárez,5,5,0,0,2019-12-04
Guerrero,Iguala De La Independencia,2,2,0,0,2019-12-04
Guerrero,Ometepec,1,0,1,0,2019-12-04
Guerrero,Zihuatanejo De Azueta,1,1,0,0,2019-12-04
Hidalgo,Cuautepec De Hinojosa,2,2,0,0,2019-12-04
Jalisco,Guadalajara,1,1,0,0,2019-12-04
Jalisco,San Pedro Tlaquepaque,1,0,1,0,2019-12-04
Jalisco,Zapotlán El Grande,1,1,0,0,2019-12-04
Michoacán,Copándaro,1,1,0,0,2019-12-04
Michoacán,Jacona,1,1,0,0,2019-12-04
Michoacán,Morelia,6,6,0,0,2019-12-04
Michoacán,Uruapan,1,1,0,0,2019-12-04
Morelos,Emiliano Zapata,1,1,0,0,2019-12-04
Estado de México,Nezahualcóyotl,2,1,1,0,2019-12-04
Nuevo León,Santa Catarina,1,1,0,0,2019-12-04
Oaxaca,Oaxaca De Juárez,1,1,0,0,2019-12-04
Puebla,Cañada Morelos,1,1,0,0,2019-12-04
Puebla,Puebla,1,1,0,0,2019-12-04
Puebla,Tepeaca,1,1,0,0,2019-12-04
Quintana Roo,Benito Juárez,2,2,0,0,2019-12-04
Sinaloa,Culiacán,2,1,0,1,2019-12-04
Sonora,Cajeme,1,1,0,0,2019-12-04
Sonora,Hermosillo,1,1,0,0,2019-12-04
Tabasco,Centro,1,1,0,0,2019-12-04
Tamaulipas,Reynosa,1,0,1,0,2019-12-04
Veracruz,Coatzacoalcos,2,2,0,0,2019-12-04
Veracruz,Cosoleacaque,1,1,0,0,2019-12-04
Veracruz,Hueyapan De Ocampo,1,1,0,0,2019-12-04
Veracruz,Veracruz,2,2,0,0,2019-12-04
Zacatecas,Monte Escobedo,1,1,0,0,2019-12-04
