Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-04-20
Baja California,5.0,2020-04-20
Baja California Sur,1.0,2020-04-20
Campeche,0.0,2020-04-20
Chiapas,1.0,2020-04-20
Chihuahua,5.0,2020-04-20
Ciudad de México,4.0,2020-04-20
Coahuila,2.0,2020-04-20
Colima,3.0,2020-04-20
Durango,0.0,2020-04-20
Estado de México,9.0,2020-04-20
Guanajuato,16.0,2020-04-20
Guerrero,9.0,2020-04-20
Hidalgo,1.0,2020-04-20
Jalisco,11.0,2020-04-20
Michoacán,11.0,2020-04-20
Morelos,3.0,2020-04-20
Nayarit,0.0,2020-04-20
Nuevo León,2.0,2020-04-20
Oaxaca,3.0,2020-04-20
Puebla,5.0,2020-04-20
Querétaro,0.0,2020-04-20
Quintana Roo,2.0,2020-04-20
San Luis Potosí,0.0,2020-04-20
Sinaloa,4.0,2020-04-20
Sonora,7.0,2020-04-20
Tabasco,2.0,2020-04-20
Tamaulipas,1.0,2020-04-20
Tlaxcala,0.0,2020-04-20
Veracruz,4.0,2020-04-20
Yucatán,0.0,2020-04-20
Zacatecas,3.0,2020-04-20
Total,114.0,2020-04-20
