Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-04-29
Baja California,3.0,2020-04-29
Baja California Sur,0.0,2020-04-29
Campeche,0.0,2020-04-29
Chiapas,4.0,2020-04-29
Chihuahua,6.0,2020-04-29
Ciudad de México,2.0,2020-04-29
Coahuila,1.0,2020-04-29
Colima,0.0,2020-04-29
Durango,1.0,2020-04-29
Estado de México,10.0,2020-04-29
Guanajuato,8.0,2020-04-29
Guerrero,2.0,2020-04-29
Hidalgo,1.0,2020-04-29
Jalisco,5.0,2020-04-29
Michoacán,7.0,2020-04-29
Morelos,3.0,2020-04-29
Nayarit,0.0,2020-04-29
Nuevo León,1.0,2020-04-29
Oaxaca,5.0,2020-04-29
Puebla,6.0,2020-04-29
Querétaro,0.0,2020-04-29
Quintana Roo,1.0,2020-04-29
San Luis Potosí,3.0,2020-04-29
Sinaloa,1.0,2020-04-29
Sonora,3.0,2020-04-29
Tabasco,0.0,2020-04-29
Tamaulipas,0.0,2020-04-29
Tlaxcala,0.0,2020-04-29
Veracruz,2.0,2020-04-29
Yucatán,0.0,2020-04-29
Zacatecas,4.0,2020-04-29
Total,79.0,2020-04-29
