Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-08-16
Baja California,3.0,2020-08-16
Baja California Sur,0.0,2020-08-16
Campeche,0.0,2020-08-16
Chiapas,2.0,2020-08-16
Chihuahua,8.0,2020-08-16
Ciudad de México,2.0,2020-08-16
Coahuila,1.0,2020-08-16
Colima,2.0,2020-08-16
Durango,2.0,2020-08-16
Estado de México,9.0,2020-08-16
Guanajuato,10.0,2020-08-16
Guerrero,5.0,2020-08-16
Hidalgo,0.0,2020-08-16
Jalisco,12.0,2020-08-16
Michoacán,2.0,2020-08-16
Morelos,2.0,2020-08-16
Nayarit,1.0,2020-08-16
Nuevo León,4.0,2020-08-16
Oaxaca,6.0,2020-08-16
Puebla,4.0,2020-08-16
Querétaro,0.0,2020-08-16
Quintana Roo,1.0,2020-08-16
San Luis Potosí,4.0,2020-08-16
Sinaloa,3.0,2020-08-16
Sonora,4.0,2020-08-16
Tabasco,3.0,2020-08-16
Tamaulipas,10.0,2020-08-16
Tlaxcala,1.0,2020-08-16
Veracruz,1.0,2020-08-16
Yucatán,0.0,2020-08-16
Zacatecas,0.0,2020-08-16
Total,102.0,2020-08-16
