Entidad,Homicidios,Fecha
Aguascalientes,0,2020-08-20
Baja California,8,2020-08-20
Baja California Sur,0,2020-08-20
Campeche,0,2020-08-20
Chiapas,0,2020-08-20
Chihuahua,3,2020-08-20
Ciudad de México,2,2020-08-20
Coahuila,0,2020-08-20
Colima,0,2020-08-20
Durango,1,2020-08-20
Guerrero,8,2020-08-20
Hidalgo,3,2020-08-20
Jalisco,4,2020-08-20
Morelos,0,2020-08-20
Nayarit,0,2020-08-20
Nuevo León,3,2020-08-20
Oaxaca,2,2020-08-20
Puebla,4,2020-08-20
Querétaro,1,2020-08-20
Quintana Roo,2,2020-08-20
San Luis Potosí,4,2020-08-20
Sinaloa,2,2020-08-20
Sonora,5,2020-08-20
Tabasco,1,2020-08-20
Tamaulipas,0,2020-08-20
Tlaxcala,0,2020-08-20
Veracruz,5,2020-08-20
Yucatán,0,2020-08-20
Zacatecas,1,2020-08-20
Total,59,2020-08-20
