Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-08-01
Baja California,9.0,2020-08-01
Baja California Sur,0.0,2020-08-01
Campeche,1.0,2020-08-01
Chiapas,1.0,2020-08-01
Chihuahua,2.0,2020-08-01
Ciudad de México,8.0,2020-08-01
Coahuila,0.0,2020-08-01
Colima,1.0,2020-08-01
Durango,0.0,2020-08-01
Estado de México,7.0,2020-08-01
Guanajuato,20.0,2020-08-01
Guerrero,4.0,2020-08-01
Hidalgo,0.0,2020-08-01
Jalisco,6.0,2020-08-01
Michoacán,4.0,2020-08-01
Morelos,0.0,2020-08-01
Nayarit,0.0,2020-08-01
Nuevo León,2.0,2020-08-01
Oaxaca,5.0,2020-08-01
Puebla,6.0,2020-08-01
Querétaro,0.0,2020-08-01
Quintana Roo,2.0,2020-08-01
San Luis Potosí,1.0,2020-08-01
Sinaloa,3.0,2020-08-01
Sonora,3.0,2020-08-01
Tabasco,1.0,2020-08-01
Tamaulipas,2.0,2020-08-01
Tlaxcala,1.0,2020-08-01
Veracruz,4.0,2020-08-01
Yucatán,0.0,2020-08-01
Zacatecas,7.0,2020-08-01
Total,100.0,2020-08-01
