Entidad,Homicidios,Fecha
Aguascalientes,0,2020-08-23
Baja California,5,2020-08-23
Baja California Sur,0,2020-08-23
Campeche,0,2020-08-23
Chiapas,1,2020-08-23
Chihuahua,4,2020-08-23
Ciudad de México,4,2020-08-23
Coahuila,1,2020-08-23
Colima,0,2020-08-23
Durango,0,2020-08-23
Estado de México,9,2020-08-23
Guanajuato,11,2020-08-23
Guerrero,8,2020-08-23
Hidalgo,1,2020-08-23
Jalisco,3,2020-08-23
Michoacán,12,2020-08-23
Morelos,1,2020-08-23
Nayarit,0,2020-08-23
Nuevo León,5,2020-08-23
Oaxaca,3,2020-08-23
Puebla,3,2020-08-23
Querétaro,1,2020-08-23
Quintana Roo,2,2020-08-23
San Luis Potosí,6,2020-08-23
Sinaloa,2,2020-08-23
Sonora,4,2020-08-23
Tabasco,4,2020-08-23
Tamaulipas,1,2020-08-23
Tlaxcala,0,2020-08-23
Veracruz,4,2020-08-23
Yucatán,0,2020-08-23
Zacatecas,2,2020-08-23
Total,97,2020-08-23
