Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-08-30
Baja California,7.0,2020-08-30
Baja California Sur,0.0,2020-08-30
Campeche,0.0,2020-08-30
Chiapas,3.0,2020-08-30
Chihuahua,4.0,2020-08-30
Ciudad de México,1.0,2020-08-30
Coahuila,1.0,2020-08-30
Colima,0.0,2020-08-30
Durango,1.0,2020-08-30
Estado de México,9.0,2020-08-30
Guanajuato,18.0,2020-08-30
Guerrero,4.0,2020-08-30
Hidalgo,0.0,2020-08-30
Jalisco,7.0,2020-08-30
Michoacán,8.0,2020-08-30
Morelos,1.0,2020-08-30
Nayarit,0.0,2020-08-30
Nuevo León,4.0,2020-08-30
Oaxaca,4.0,2020-08-30
Puebla,2.0,2020-08-30
Querétaro,1.0,2020-08-30
Quintana Roo,1.0,2020-08-30
San Luis Potosí,1.0,2020-08-30
Sinaloa,1.0,2020-08-30
Sonora,2.0,2020-08-30
Tabasco,3.0,2020-08-30
Tamaulipas,1.0,2020-08-30
Tlaxcala,0.0,2020-08-30
Veracruz,2.0,2020-08-30
Yucatán,0.0,2020-08-30
Zacatecas,3.0,2020-08-30
Total,89.0,2020-08-30
