Entidad,Homicidios,Fecha
Aguascalientes,1.0,2020-08-26
Baja California,8.0,2020-08-26
Baja California Sur,7.0,2020-08-26
Campeche,0.0,2020-08-26
Chiapas,2.0,2020-08-26
Chihuahua,9.0,2020-08-26
Ciudad de México,2.0,2020-08-26
Coahuila,1.0,2020-08-26
Colima,0.0,2020-08-26
Durango,2.0,2020-08-26
Estado de México,9.0,2020-08-26
Guanajuato,10.0,2020-08-26
Guerrero,4.0,2020-08-26
Hidalgo,3.0,2020-08-26
Jalisco,6.0,2020-08-26
Michoacán,7.0,2020-08-26
Morelos,2.0,2020-08-26
Nayarit,2.0,2020-08-26
Nuevo León,3.0,2020-08-26
Oaxaca,2.0,2020-08-26
Puebla,0.0,2020-08-26
Querétaro,0.0,2020-08-26
Quintana Roo,1.0,2020-08-26
San Luis Potosí,0.0,2020-08-26
Sinaloa,3.0,2020-08-26
Sonora,2.0,2020-08-26
Tabasco,0.0,2020-08-26
Tamaulipas,0.0,2020-08-26
Tlaxcala,0.0,2020-08-26
Veracruz,10.0,2020-08-26
Yucatán,0.0,2020-08-26
Zacatecas,5.0,2020-08-26
Total,101.0,2020-08-26
