Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-08-03
Baja California,3.0,2020-08-03
Baja California Sur,0.0,2020-08-03
Campeche,0.0,2020-08-03
Chiapas,1.0,2020-08-03
Chihuahua,4.0,2020-08-03
Ciudad de México,2.0,2020-08-03
Coahuila,1.0,2020-08-03
Colima,1.0,2020-08-03
Durango,1.0,2020-08-03
Estado de México,7.0,2020-08-03
Guanajuato,10.0,2020-08-03
Guerrero,5.0,2020-08-03
Hidalgo,0.0,2020-08-03
Jalisco,5.0,2020-08-03
Michoacán,4.0,2020-08-03
Morelos,2.0,2020-08-03
Nayarit,0.0,2020-08-03
Nuevo León,0.0,2020-08-03
Oaxaca,7.0,2020-08-03
Puebla,7.0,2020-08-03
Querétaro,0.0,2020-08-03
Quintana Roo,3.0,2020-08-03
San Luis Potosí,0.0,2020-08-03
Sinaloa,2.0,2020-08-03
Sonora,3.0,2020-08-03
Tabasco,1.0,2020-08-03
Tamaulipas,1.0,2020-08-03
Tlaxcala,0.0,2020-08-03
Veracruz,1.0,2020-08-03
Yucatán,0.0,2020-08-03
Zacatecas,4.0,2020-08-03
Total,75.0,2020-08-03
