Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-08-12
Baja California,2.0,2020-08-12
Baja California Sur,0.0,2020-08-12
Campeche,2.0,2020-08-12
Chiapas,1.0,2020-08-12
Chihuahua,6.0,2020-08-12
Ciudad de México,0.0,2020-08-12
Coahuila,0.0,2020-08-12
Colima,2.0,2020-08-12
Durango,0.0,2020-08-12
Estado de México,6.0,2020-08-12
Guanajuato,9.0,2020-08-12
Guerrero,0.0,2020-08-12
Hidalgo,2.0,2020-08-12
Jalisco,5.0,2020-08-12
Michoacán,7.0,2020-08-12
Morelos,1.0,2020-08-12
Nayarit,0.0,2020-08-12
Nuevo León,5.0,2020-08-12
Oaxaca,2.0,2020-08-12
Puebla,3.0,2020-08-12
Querétaro,2.0,2020-08-12
Quintana Roo,0.0,2020-08-12
San Luis Potosí,2.0,2020-08-12
Sinaloa,4.0,2020-08-12
Sonora,0.0,2020-08-12
Tabasco,1.0,2020-08-12
Tamaulipas,0.0,2020-08-12
Tlaxcala,0.0,2020-08-12
Veracruz,4.0,2020-08-12
Yucatán,0.0,2020-08-12
Zacatecas,2.0,2020-08-12
Total,68.0,2020-08-12
