Entidad,Homicidios,Fecha
Aguascalientes,1.0,2020-08-11
Baja California,11.0,2020-08-11
Baja California Sur,0.0,2020-08-11
Campeche,0.0,2020-08-11
Chiapas,2.0,2020-08-11
Chihuahua,6.0,2020-08-11
Ciudad de México,1.0,2020-08-11
Coahuila,0.0,2020-08-11
Colima,2.0,2020-08-11
Durango,0.0,2020-08-11
Estado de México,8.0,2020-08-11
Guanajuato,9.0,2020-08-11
Guerrero,5.0,2020-08-11
Hidalgo,0.0,2020-08-11
Jalisco,6.0,2020-08-11
Michoacán,4.0,2020-08-11
Morelos,0.0,2020-08-11
Nayarit,0.0,2020-08-11
Nuevo León,3.0,2020-08-11
Oaxaca,2.0,2020-08-11
Puebla,3.0,2020-08-11
Querétaro,0.0,2020-08-11
Quintana Roo,1.0,2020-08-11
San Luis Potosí,4.0,2020-08-11
Sinaloa,1.0,2020-08-11
Sonora,1.0,2020-08-11
Tabasco,0.0,2020-08-11
Tamaulipas,3.0,2020-08-11
Tlaxcala,0.0,2020-08-11
Veracruz,3.0,2020-08-11
Yucatán,1.0,2020-08-11
Zacatecas,2.0,2020-08-11
Total,79.0,2020-08-11
