Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-08-10
Baja California,4.0,2020-08-10
Baja California Sur,0.0,2020-08-10
Campeche,0.0,2020-08-10
Chiapas,3.0,2020-08-10
Chihuahua,3.0,2020-08-10
Ciudad de México,2.0,2020-08-10
Coahuila,0.0,2020-08-10
Colima,1.0,2020-08-10
Durango,3.0,2020-08-10
Estado de México,6.0,2020-08-10
Guanajuato,12.0,2020-08-10
Guerrero,2.0,2020-08-10
Hidalgo,3.0,2020-08-10
Jalisco,1.0,2020-08-10
Michoacán,3.0,2020-08-10
Morelos,1.0,2020-08-10
Nayarit,0.0,2020-08-10
Nuevo León,7.0,2020-08-10
Oaxaca,2.0,2020-08-10
Puebla,5.0,2020-08-10
Querétaro,1.0,2020-08-10
Quintana Roo,3.0,2020-08-10
San Luis Potosí,4.0,2020-08-10
Sinaloa,1.0,2020-08-10
Sonora,2.0,2020-08-10
Tabasco,0.0,2020-08-10
Tamaulipas,2.0,2020-08-10
Tlaxcala,0.0,2020-08-10
Veracruz,5.0,2020-08-10
Yucatán,0.0,2020-08-10
Zacatecas,5.0,2020-08-10
Total,81.0,2020-08-10
