Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-02-24
Baja California,4.0,2020-02-24
Baja California Sur,0.0,2020-02-24
Campeche,0.0,2020-02-24
Chiapas,3.0,2020-02-24
Chihuahua,3.0,2020-02-24
Ciudad de México,4.0,2020-02-24
Coahuila,0.0,2020-02-24
Colima,2.0,2020-02-24
Durango,0.0,2020-02-24
Estado de México,9.0,2020-02-24
Guanajuato,12.0,2020-02-24
Guerrero,2.0,2020-02-24
Hidalgo,0.0,2020-02-24
Jalisco,5.0,2020-02-24
Michoacán,14.0,2020-02-24
Morelos,1.0,2020-02-24
Nayarit,0.0,2020-02-24
Nuevo León,3.0,2020-02-24
Oaxaca,2.0,2020-02-24
Puebla,6.0,2020-02-24
Querétaro,0.0,2020-02-24
Quintana Roo,3.0,2020-02-24
San Luis Potosí,2.0,2020-02-24
Sinaloa,1.0,2020-02-24
Sonora,2.0,2020-02-24
Tabasco,0.0,2020-02-24
Tamaulipas,2.0,2020-02-24
Tlaxcala,0.0,2020-02-24
Veracruz,2.0,2020-02-24
Yucatán,0.0,2020-02-24
Zacatecas,1.0,2020-02-24
Total,83.0,2020-02-24
