Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-02-14
Baja California,4.0,2020-02-14
Baja California Sur,0.0,2020-02-14
Campeche,0.0,2020-02-14
Chiapas,0.0,2020-02-14
Chihuahua,1.0,2020-02-14
Ciudad de México,4.0,2020-02-14
Coahuila,2.0,2020-02-14
Colima,1.0,2020-02-14
Durango,0.0,2020-02-14
Estado de México,6.0,2020-02-14
Guanajuato,13.0,2020-02-14
Guerrero,2.0,2020-02-14
Hidalgo,0.0,2020-02-14
Jalisco,7.0,2020-02-14
Michoacán,19.0,2020-02-14
Morelos,2.0,2020-02-14
Nayarit,0.0,2020-02-14
Nuevo León,3.0,2020-02-14
Oaxaca,2.0,2020-02-14
Puebla,3.0,2020-02-14
Querétaro,0.0,2020-02-14
Quintana Roo,2.0,2020-02-14
San Luis Potosí,1.0,2020-02-14
Sinaloa,2.0,2020-02-14
Sonora,3.0,2020-02-14
Tabasco,0.0,2020-02-14
Tamaulipas,1.0,2020-02-14
Tlaxcala,0.0,2020-02-14
Veracruz,4.0,2020-02-14
Yucatán,0.0,2020-02-14
Zacatecas,0.0,2020-02-14
Total,82.0,2020-02-14
