Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-02-20
Baja California,9.0,2020-02-20
Baja California Sur,0.0,2020-02-20
Campeche,0.0,2020-02-20
Chiapas,1.0,2020-02-20
Chihuahua,6.0,2020-02-20
Ciudad de México,2.0,2020-02-20
Coahuila,0.0,2020-02-20
Colima,5.0,2020-02-20
Durango,1.0,2020-02-20
Estado de México,8.0,2020-02-20
Guanajuato,8.0,2020-02-20
Guerrero,1.0,2020-02-20
Hidalgo,1.0,2020-02-20
Jalisco,4.0,2020-02-20
Michoacán,8.0,2020-02-20
Morelos,1.0,2020-02-20
Nayarit,0.0,2020-02-20
Nuevo León,3.0,2020-02-20
Oaxaca,1.0,2020-02-20
Puebla,4.0,2020-02-20
Querétaro,2.0,2020-02-20
Quintana Roo,7.0,2020-02-20
San Luis Potosí,1.0,2020-02-20
Sinaloa,2.0,2020-02-20
Sonora,5.0,2020-02-20
Tabasco,2.0,2020-02-20
Tamaulipas,1.0,2020-02-20
Tlaxcala,0.0,2020-02-20
Veracruz,4.0,2020-02-20
Yucatán,0.0,2020-02-20
Zacatecas,0.0,2020-02-20
Total,87.0,2020-02-20
