Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-02-19
Baja California,7.0,2020-02-19
Baja California Sur,0.0,2020-02-19
Campeche,0.0,2020-02-19
Chiapas,2.0,2020-02-19
Chihuahua,11.0,2020-02-19
Ciudad de México,2.0,2020-02-19
Coahuila,0.0,2020-02-19
Colima,2.0,2020-02-19
Durango,0.0,2020-02-19
Estado de México,10.0,2020-02-19
Guanajuato,8.0,2020-02-19
Guerrero,5.0,2020-02-19
Hidalgo,0.0,2020-02-19
Jalisco,12.0,2020-02-19
Michoacán,1.0,2020-02-19
Morelos,6.0,2020-02-19
Nayarit,0.0,2020-02-19
Nuevo León,2.0,2020-02-19
Oaxaca,3.0,2020-02-19
Puebla,3.0,2020-02-19
Querétaro,0.0,2020-02-19
Quintana Roo,4.0,2020-02-19
San Luis Potosí,0.0,2020-02-19
Sinaloa,3.0,2020-02-19
Sonora,0.0,2020-02-19
Tabasco,1.0,2020-02-19
Tamaulipas,0.0,2020-02-19
Tlaxcala,0.0,2020-02-19
Veracruz,12.0,2020-02-19
Yucatán,0.0,2020-02-19
Zacatecas,2.0,2020-02-19
Total,96.0,2020-02-19
