Entidad,Homicidios,Fecha
Aguascalientes,0,2021-01-06
Baja California,4,2021-01-06
Baja California Sur,0,2021-01-06
Campeche,0,2021-01-06
Chiapas,1,2021-01-06
Chihuahua,1,2021-01-06
Ciudad de México,1,2021-01-06
Coahuila,1,2021-01-06
Colima,2,2021-01-06
Durango,0,2021-01-06
Estado de México,4,2021-01-06
Guanajuato,10,2021-01-06
Guerrero,1,2021-01-06
Hidalgo,0,2021-01-06
Jalisco,2,2021-01-06
Michoacán,1,2021-01-06
Morelos,2,2021-01-06
Nayarit,0,2021-01-06
Nuevo León,3,2021-01-06
Oaxaca,5,2021-01-06
Puebla,3,2021-01-06
Querétaro,0,2021-01-06
Quintana Roo,0,2021-01-06
San Luis Potosí,0,2021-01-06
Sinaloa,1,2021-01-06
Sonora,3,2021-01-06
Tabasco,3,2021-01-06
Tamaulipas,0,2021-01-06
Tlaxcala,0,2021-01-06
Veracruz,5,2021-01-06
Yucatán,0,2021-01-06
Zacatecas,5,2021-01-06
