Entidad,Homicidios,Fecha
Aguascalientes,0,2021-01-31
Baja California,7,2021-01-31
Baja California Sur,0,2021-01-31
Campeche,0,2021-01-31
Chiapas,3,2021-01-31
Chihuahua,6,2021-01-31
Ciudad de México,0,2021-01-31
Coahuila,0,2021-01-31
Colima,1,2021-01-31
Durango,0,2021-01-31
Estado de México,4,2021-01-31
Guanajuato,4,2021-01-31
Guerrero,3,2021-01-31
Hidalgo,1,2021-01-31
Jalisco,6,2021-01-31
Michoacán,1,2021-01-31
Morelos,1,2021-01-31
Nayarit,0,2021-01-31
Nuevo León,1,2021-01-31
Oaxaca,0,2021-01-31
Puebla,3,2021-01-31
Querétaro,1,2021-01-31
Quintana Roo,1,2021-01-31
San Luis Potosí,1,2021-01-31
Sinaloa,3,2021-01-31
Sonora,2,2021-01-31
Tabasco,6,2021-01-31
Tamaulipas,1,2021-01-31
Tlaxcala,0,2021-01-31
Veracruz,4,2021-01-31
Yucatán,1,2021-01-31
Zacatecas,9,2021-01-31
