Entidad,Homicidios,Fecha
Aguascalientes,0,2021-01-03
Baja California,4,2021-01-03
Baja California Sur,0,2021-01-03
Campeche,0,2021-01-03
Chiapas,1,2021-01-03
Chihuahua,3,2021-01-03
Ciudad de México,3,2021-01-03
Coahuila,1,2021-01-03
Colima,0,2021-01-03
Durango,0,2021-01-03
Estado de México,5,2021-01-03
Guanajuato,6,2021-01-03
Guerrero,2,2021-01-03
Hidalgo,3,2021-01-03
Jalisco,6,2021-01-03
Michoacán,3,2021-01-03
Morelos,1,2021-01-03
Nayarit,5,2021-01-03
Nuevo León,5,2021-01-03
Oaxaca,3,2021-01-03
Puebla,2,2021-01-03
Querétaro,1,2021-01-03
Quintana Roo,1,2021-01-03
San Luis Potosí,0,2021-01-03
Sinaloa,3,2021-01-03
Sonora,1,2021-01-03
Tabasco,0,2021-01-03
Tamaulipas,1,2021-01-03
Tlaxcala,0,2021-01-03
Veracruz,5,2021-01-03
Yucatán,0,2021-01-03
Zacatecas,4,2021-01-03
