Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tijuana,6.0,6.0,0.0,0.0,2020-04-19
Baja California Sur,Los Cabos,1.0,0.0,1.0,0.0,2020-04-19
Chihuahua,Bocoyna,4.0,4.0,0.0,0.0,2020-04-19
Chihuahua,Chihuahua,1.0,1.0,0.0,0.0,2020-04-19
Chihuahua,Juárez,1.0,0.0,1.0,0.0,2020-04-19
Ciudad de México,Cuajimalpa De Morelos,1.0,0.0,1.0,0.0,2020-04-19
Ciudad de México,Cuauhtémoc,4.0,3.0,1.0,0.0,2020-04-19
Ciudad de México,Tlalpan,3.0,0.0,0.0,3.0,2020-04-19
Guanajuato,Acámbaro,1.0,0.0,1.0,0.0,2020-04-19
Guanajuato,Irapuato,2.0,1.0,1.0,0.0,2020-04-19
Guanajuato,Moroleón,3.0,3.0,0.0,0.0,2020-04-19
Guanajuato,San Francisco Del Rincón,1.0,0.0,0.0,1.0,2020-04-19
Jalisco,Guadalajara,2.0,1.0,0.0,1.0,2020-04-19
Jalisco,Tlajomulco De Zúñiga,1.0,1.0,0.0,0.0,2020-04-19
Jalisco,Zapopan,1.0,1.0,0.0,0.0,2020-04-19
Michoacán,Morelia,1.0,1.0,0.0,0.0,2020-04-19
Michoacán,Uruapan,1.0,1.0,0.0,0.0,2020-04-19
Morelos,Puente De Ixtla,1.0,1.0,0.0,0.0,2020-04-19
Estado de México,Chimalhuacán,1.0,1.0,0.0,0.0,2020-04-19
Estado de México,Ecatepec De Morelos,1.0,0.0,0.0,1.0,2020-04-19
Estado de México,Tecámac,1.0,1.0,0.0,0.0,2020-04-19
Nuevo León,Monterrey,2.0,2.0,0.0,0.0,2020-04-19
Nuevo León,Santa Catarina,1.0,1.0,0.0,0.0,2020-04-19
Oaxaca,Heroica Ciudad De Huajuapan De León,1.0,1.0,0.0,0.0,2020-04-19
Oaxaca,San Juan Bautista Tuxtepec,2.0,2.0,0.0,0.0,2020-04-19
Puebla,Tecamachalco,1.0,0.0,0.0,1.0,2020-04-19
San Luis Potosí,San Luis Potosí,1.0,1.0,0.0,0.0,2020-04-19
Sonora,Caborca,3.0,3.0,0.0,0.0,2020-04-19
Sonora,Cajeme,1.0,1.0,0.0,0.0,2020-04-19
Tabasco,Centro,1.0,1.0,0.0,0.0,2020-04-19
Tabasco,Cunduacán,2.0,2.0,0.0,0.0,2020-04-19
Tamaulipas,Hidalgo,3.0,1.0,2.0,0.0,2020-04-19
Tlaxcala,Santa Apolonia Teacalco,1.0,1.0,0.0,0.0,2020-04-19
Veracruz,Las Choapas,1.0,1.0,0.0,0.0,2020-04-19
Zacatecas,Sain Alto,1.0,1.0,0.0,0.0,2020-04-19
Zacatecas,Sombrerete,3.0,3.0,0.0,0.0,2020-04-19
Zacatecas,Villa De Cos,1.0,1.0,0.0,0.0,2020-04-19
