Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Playas De Rosarito,1,0.0,1.0,0.0,2021-01-24
Baja California Sur,Mulegé,1,0.0,0.0,1.0,2021-01-24
Chihuahua,Juárez,1,1.0,0.0,0.0,2021-01-24
Coahuila,Saltillo,1,1.0,0.0,0.0,2021-01-24
Colima,Manzanillo,2,2.0,0.0,0.0,2021-01-24
Durango,Pueblo Nuevo,1,1.0,0.0,0.0,2021-01-24
Durango,Tamazula,1,1.0,0.0,0.0,2021-01-24
Guanajuato,Salamanca,1,1.0,0.0,0.0,2021-01-24
Guanajuato,Santa Cruz De Juventino Rosas,5,5.0,0.0,0.0,2021-01-24
Guanajuato,Silao De La Victoria,2,1.0,1.0,0.0,2021-01-24
Guanajuato,Yuriria,1,1.0,0.0,0.0,2021-01-24
Guerrero,Benito Juárez,2,2.0,0.0,0.0,2021-01-24
Jalisco,Guadalajara,2,2.0,0.0,0.0,2021-01-24
Jalisco,San Pedro Tlaquepaque,1,0.0,1.0,0.0,2021-01-24
Jalisco,Zapopan,1,1.0,0.0,0.0,2021-01-24
Michoacán,Morelia,2,2.0,0.0,0.0,2021-01-24
Morelos,Jiutepec,1,1.0,0.0,0.0,2021-01-24
Morelos,Temixco,1,1.0,0.0,0.0,2021-01-24
Morelos,Xochitepec,1,1.0,0.0,0.0,2021-01-24
Nuevo León,Escobedo,1,1.0,0.0,0.0,2021-01-24
Oaxaca,Santiago Jamiltepec,2,2.0,0.0,0.0,2021-01-24
Oaxaca,Santiago Juxtlahuaca,2,2.0,0.0,0.0,2021-01-24
Puebla,Cuetzalan Del Progreso,1,1.0,0.0,0.0,2021-01-24
Puebla,Puebla,1,1.0,0.0,0.0,2021-01-24
Querétaro,San Juan Del Río,1,1.0,0.0,0.0,2021-01-24
Quintana Roo,Benito Juárez,1,1.0,0.0,0.0,2021-01-24
San Luis Potosí,Ciudad Fernández,2,0.0,0.0,2.0,2021-01-24
San Luis Potosí,San Luis Potosí,2,2.0,0.0,0.0,2021-01-24
San Luis Potosí,Villa De Ramos,2,2.0,0.0,0.0,2021-01-24
Sinaloa,Culiacán,1,1.0,0.0,0.0,2021-01-24
Tamaulipas,Camargo,19,0.0,0.0,19.0,2021-01-24
Tamaulipas,Victoria,1,1.0,0.0,0.0,2021-01-24
Veracruz,Las Choapas,1,1.0,0.0,0.0,2021-01-24
Veracruz,Nogales,2,1.0,1.0,0.0,2021-01-24
Veracruz,Orizaba,1,1.0,0.0,0.0,2021-01-24
Veracruz,Poza Rica De Hidalgo,1,1.0,0.0,0.0,2021-01-24
Zacatecas,Fresnillo,1,1.0,0.0,0.0,2021-01-24
Zacatecas,Zacatecas,1,1.0,0.0,0.0,2021-01-24
