Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tecate,1.0,1.0,0.0,0.0,2020-01-19
Baja California,Tijuana,5.0,3.0,2.0,0.0,2020-01-19
Baja California Sur,La Paz,1.0,1.0,0.0,0.0,2020-01-19
Chiapas,Tapachula,1.0,1.0,0.0,0.0,2020-01-19
Chihuahua,Juárez,1.0,0.0,1.0,0.0,2020-01-19
Coahuila,Monclova,2.0,2.0,0.0,0.0,2020-01-19
Colima,Armería,2.0,2.0,0.0,0.0,2020-01-19
Colima,Colima,2.0,0.0,0.0,2.0,2020-01-19
Guanajuato,Acámbaro,1.0,1.0,0.0,0.0,2020-01-19
Guanajuato,Apaseo El Grande,1.0,0.0,1.0,0.0,2020-01-19
Guanajuato,Apaseo El Alto,3.0,1.0,0.0,2.0,2020-01-19
Guanajuato,Celaya,4.0,4.0,0.0,0.0,2020-01-19
Guanajuato,Cortazar,1.0,0.0,0.0,1.0,2020-01-19
Guanajuato,Irapuato,6.0,5.0,1.0,0.0,2020-01-19
Jalisco,Guadalajara,1.0,1.0,0.0,0.0,2020-01-19
Jalisco,Tonalá,1.0,1.0,0.0,0.0,2020-01-19
Jalisco,Zapopan,1.0,1.0,0.0,0.0,2020-01-19
Michoacán,Jacona,1.0,1.0,0.0,0.0,2020-01-19
Michoacán,Tarímbaro,1.0,1.0,0.0,0.0,2020-01-19
Michoacán,Uruapan,1.0,1.0,0.0,0.0,2020-01-19
Michoacán,Zamora,3.0,3.0,0.0,0.0,2020-01-19
Morelos,Jiutepec,2.0,2.0,0.0,0.0,2020-01-19
Estado de México,Atizapán De Zaragoza,1.0,1.0,0.0,0.0,2020-01-19
Estado de México,Tlalnepantla De Baz,1.0,1.0,0.0,0.0,2020-01-19
Estado de México,Toluca,1.0,0.0,0.0,1.0,2020-01-19
Nuevo León,Monterrey,2.0,2.0,0.0,0.0,2020-01-19
Oaxaca,Putla Villa De Guerrero,2.0,0.0,2.0,0.0,2020-01-19
Oaxaca,Salina Cruz,1.0,1.0,0.0,0.0,2020-01-19
Oaxaca,Santa María Xadani,1.0,1.0,0.0,0.0,2020-01-19
Oaxaca,Ocampo,2.0,2.0,0.0,0.0,2020-01-19
Puebla,San Martín Texmelucan,1.0,0.0,1.0,0.0,2020-01-19
Quintana Roo,Benito Juárez,1.0,1.0,0.0,0.0,2020-01-19
Sinaloa,Culiacán,2.0,2.0,0.0,0.0,2020-01-19
Sonora,Guaymas,1.0,1.0,0.0,0.0,2020-01-19
Sonora,San Luis Río Colorado,1.0,1.0,0.0,0.0,2020-01-19
Tabasco,Cárdenas,1.0,1.0,0.0,0.0,2020-01-19
Tamaulipas,Victoria,1.0,0.0,0.0,1.0,2020-01-19
Tlaxcala,Nanacamilpa De Mariano Arista,1.0,0.0,1.0,0.0,2020-01-19
Veracruz,Coatepec,1.0,1.0,0.0,0.0,2020-01-19
Veracruz,Misantla,1.0,1.0,0.0,0.0,2020-01-19
Zacatecas,Guadalupe,1.0,1.0,0.0,0.0,2020-01-19
