Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tijuana,4.0,4.0,0.0,0.0,2020-01-31
Chiapas,Acacoyagua,1.0,1.0,0.0,0.0,2020-01-31
Chihuahua,Guadalupe Y Calvo,3.0,3.0,0.0,0.0,2020-01-31
Chihuahua,Juárez,10.0,8.0,1.0,1.0,2020-01-31
Chihuahua,Nuevo Casas Grandes,2.0,2.0,0.0,0.0,2020-01-31
Chihuahua,Rosales,1.0,1.0,0.0,0.0,2020-01-31
Ciudad de México,Iztapalapa,1.0,0.0,0.0,1.0,2020-01-31
Colima,Armería,1.0,1.0,0.0,0.0,2020-01-31
Guanajuato,Acámbaro,1.0,0.0,1.0,0.0,2020-01-31
Guanajuato,Comonfort,1.0,1.0,0.0,0.0,2020-01-31
Guanajuato,Cortazar,2.0,0.0,0.0,2.0,2020-01-31
Guanajuato,León,3.0,2.0,0.0,1.0,2020-01-31
Guerrero,Iguala De La Independencia,1.0,1.0,0.0,0.0,2020-01-31
Guerrero,San Luis Acatlán,1.0,1.0,0.0,0.0,2020-01-31
Hidalgo,Huejutla De Reyes,1.0,1.0,0.0,0.0,2020-01-31
Jalisco,Guadalajara,1.0,0.0,1.0,0.0,2020-01-31
Michoacán,Buenavista,1.0,1.0,0.0,0.0,2020-01-31
Michoacán,Morelia,2.0,2.0,0.0,0.0,2020-01-31
Michoacán,Zamora,2.0,2.0,0.0,0.0,2020-01-31
Morelos,Coatlán Del Río,1.0,1.0,0.0,0.0,2020-01-31
Morelos,Cuernavaca,2.0,2.0,0.0,0.0,2020-01-31
Nuevo León,Guadalupe,2.0,2.0,0.0,0.0,2020-01-31
Nuevo León,Santa Catarina,1.0,1.0,0.0,0.0,2020-01-31
Oaxaca,San Juan Bautista Tuxtepec,1.0,1.0,0.0,0.0,2020-01-31
Oaxaca,San Juan Cotzocón,2.0,2.0,0.0,0.0,2020-01-31
Oaxaca,San Pablo Etla,1.0,1.0,0.0,0.0,2020-01-31
Oaxaca,Unión Hidalgo,1.0,1.0,0.0,0.0,2020-01-31
Puebla,Tecamachalco,1.0,0.0,1.0,0.0,2020-01-31
Quintana Roo,Benito Juárez,2.0,1.0,0.0,1.0,2020-01-31
Quintana Roo,Othón P. Blanco,2.0,2.0,0.0,0.0,2020-01-31
Quintana Roo,Tulum,1.0,1.0,0.0,0.0,2020-01-31
Sinaloa,Culiacán,2.0,1.0,1.0,0.0,2020-01-31
Sonora,Cajeme,2.0,2.0,0.0,0.0,2020-01-31
Tabasco,Centro,1.0,1.0,0.0,0.0,2020-01-31
Tamaulipas,Reynosa,1.0,1.0,0.0,0.0,2020-01-31
Veracruz,Cosoleacaque,1.0,1.0,0.0,0.0,2020-01-31
Veracruz,Cotaxtla,2.0,2.0,0.0,0.0,2020-01-31
Veracruz,Papantla,2.0,0.0,2.0,0.0,2020-01-31
