Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-07-23
Baja California,4.0,2020-07-23
Baja California Sur,0.0,2020-07-23
Campeche,0.0,2020-07-23
Chiapas,2.0,2020-07-23
Chihuahua,4.0,2020-07-23
Ciudad de México,2.0,2020-07-23
Coahuila,0.0,2020-07-23
Colima,1.0,2020-07-23
Durango,0.0,2020-07-23
Estado de México,9.0,2020-07-23
Guanajuato,10.0,2020-07-23
Guerrero,2.0,2020-07-23
Hidalgo,0.0,2020-07-23
Jalisco,3.0,2020-07-23
Michoacán,3.0,2020-07-23
Morelos,4.0,2020-07-23
Nayarit,1.0,2020-07-23
Nuevo León,2.0,2020-07-23
Oaxaca,3.0,2020-07-23
Puebla,3.0,2020-07-23
Querétaro,0.0,2020-07-23
Quintana Roo,1.0,2020-07-23
San Luis Potosí,2.0,2020-07-23
Sinaloa,2.0,2020-07-23
Sonora,0.0,2020-07-23
Tabasco,1.0,2020-07-23
Tamaulipas,5.0,2020-07-23
Tlaxcala,0.0,2020-07-23
Veracruz,3.0,2020-07-23
Yucatán,0.0,2020-07-23
Zacatecas,2.0,2020-07-23
Total,69.0,2020-07-23
